#sent,#word,word,true_pos,true_ner,predict_ner,is_error
785,37,trú,N,O,O,0
785,38,tại,N,O,O,0
785,39,xã,N,LOC,LOC,0
785,40,Quảng,Np,LOC,LOC,0
785,41,Tín,Np,LOC,LOC,0
785,42,",",F,O,O,0
785,43,Đắk,Np,LOC,PER,1
785,44,R,Np,LOC,PER,1
785,45,’,F,LOC,PER,1
785,46,Lấp,Np,LOC,PER,1
785,47,),F,O,O,0
785,48,và,C,O,O,0
785,49,chị,N,O,O,0
785,50,Nguyễn,Np,PER,PER,0
785,51,Thị,Np,PER,PER,0
785,52,Lan,Np,PER,PER,0
785,53,Oanh,Np,PER,PER,0
785,54,(,F,O,O,0
785,55,18,M,O,O,0
785,56,tuổi,N,O,O,0
785,57,",",F,O,O,0
785,58,trú,N,O,O,0
785,59,tại,N,O,O,0
785,60,thị,N,LOC,LOC,0
785,61,trấn,V,LOC,LOC,0
785,62,Kiến,Np,LOC,LOC,0
785,63,Đức,Np,LOC,LOC,0
785,64,",",F,O,O,0
785,65,Đắk,Np,LOC,PER,1
785,66,R,Np,LOC,PER,1
785,67,’,F,LOC,PER,1
785,68,Lấp,Np,LOC,PER,1
785,69,),F,O,O,0
785,70,đang,R,O,O,0
785,71,ngồi,V,O,O,0
785,72,nói,V,O,O,0
785,73,chuyện,N,O,O,0
785,74,.,F,O,O,0
786,0,Đạt,Np,PER,O,1
786,1,và,C,O,O,0
786,2,Dũng,Np,PER,PER,0
786,3,tiến,V,O,O,0
786,4,lại,R,O,O,0
786,5,gần,A,O,O,0
786,6,dùng,V,O,O,0
786,7,dao,N,O,O,0
786,8,khống,N,O,O,0
786,9,chế,V,O,O,0
786,10,các,L,O,O,0
786,11,nạn,N,O,O,0
786,12,nhân,V,O,O,0
786,13,",",F,O,O,0
786,14,buộc,V,O,O,0
786,15,anh,N,O,O,0
786,16,Long,Np,PER,PER,0
786,17,và,C,O,O,0
786,18,chị,N,O,O,0
786,19,Oanh,Np,PER,PER,0
786,20,đưa,V,O,O,0
786,21,ba,N,O,O,0
786,22,điện,N,O,O,0
786,23,thoại,N,O,O,0
786,24,di,V,O,O,0
786,25,động,N,O,O,0
786,26,(,F,O,O,0
786,27,Samsung,Np,MISC,ORG,1
786,28,galaxy,N,MISC,O,1
786,29,E5,Np,MISC,O,1
786,30,",",F,O,O,0
786,31,J5,Np,MISC,O,1
786,32,Prime,Np,MISC,O,1
786,33,",",F,O,O,0
786,34,Oppo,Np,MISC,ORG,1
786,35,Joy,Np,MISC,ORG,1
786,36,A11W,Np,MISC,ORG,1
786,37,),F,O,O,0
786,38,và,C,O,O,0
786,39,một,M,O,O,0
786,40,chiếc,N,O,O,0
786,41,ví,N,O,O,0
786,42,bên,N,O,O,0
786,43,trong,A,O,O,0
786,44,có,V,O,O,0
786,45,300.000,M,O,O,0
786,46,đồng,N,O,O,0
786,47,.,F,O,O,0
793,0,Lý,Np,O,O,0
793,1,giải,N,O,O,0
793,2,về,V,O,O,0
793,3,hiện,N,O,O,0
793,4,tượng,N,O,O,0
793,5,"""",F,O,O,0
793,6,người,N,O,O,0
793,7,lạ,A,O,O,0
793,8,"""",F,O,O,0
793,9,theo,V,O,O,0
793,10,chân,N,O,O,0
793,11,CSGT,Np,O,O,0
793,12,",",F,O,O,0
793,13,vị,N,O,O,0
793,14,trưởng,N,O,O,0
793,15,PC67,Np,ORG,O,1
793,16,nhìn,V,O,O,0
793,17,nhận,V,O,O,0
793,18,hiện,N,O,O,0
793,19,nay,N,O,O,0
793,20,",",F,O,O,0
793,21,người,N,O,O,0
793,22,dân,N,O,O,0
793,23,có,V,O,O,0
793,24,sự,N,O,O,0
793,25,quan,N,O,O,0
793,26,tâm,N,O,O,0
793,27,rất,R,O,O,0
793,28,lớn,A,O,O,0
793,29,đối,V,O,O,0
793,30,với,N,O,O,0
793,31,hoạt,N,O,O,0
793,32,động,N,O,O,0
793,33,CSGT.,Np,O,O,0
793,34,Do,Np,O,O,0
793,35,đó,N,O,O,0
793,36,",",F,O,O,0
793,37,khi,N,O,O,0
793,38,tổ,N,O,O,0
793,39,công,N,O,O,0
793,40,tác,N,O,O,0
793,41,làm,V,O,O,0
793,42,việc,N,O,O,0
793,43,thì,C,O,O,0
793,44,có,V,O,O,0
793,45,rất,R,O,O,0
793,46,nhiều,A,O,O,0
793,47,người,N,O,O,0
793,48,hiếu,N,O,O,0
793,49,kỳ,N,O,O,0
793,50,đứng,V,O,O,0
793,51,xung,N,O,O,0
793,52,quanh,N,O,O,0
793,53,theo,V,O,O,0
793,54,dõi,V,O,O,0
793,55,CSGT.,Np,O,O,0
797,0,Về,V,O,O,0
797,1,bài,N,O,O,0
797,2,viết,V,O,O,0
797,3,"""",F,O,O,0
797,4,mãi,R,O,O,0
797,5,lộ,V,O,O,0
797,6,"""",F,O,O,0
797,7,ở,V,O,O,0
797,8,cửa,N,O,O,0
797,9,ngõ,N,O,LOC,1
797,10,Tân,Np,LOC,LOC,0
797,11,Sơn,Np,LOC,LOC,0
797,12,Nhất,A,LOC,LOC,0
797,13,(,F,O,O,0
797,14,Báo,Np,ORG,ORG,0
797,15,Tuổi,N,ORG,ORG,0
797,16,Trẻ,A,ORG,ORG,0
797,17,),F,O,O,0
797,18,",",F,O,O,0
797,19,ông,N,O,O,0
797,20,Phong,Np,PER,PER,0
797,21,cho,V,O,O,0
797,22,biết,V,O,O,0
797,23,ban,N,O,O,0
797,24,chỉ,R,O,O,0
797,25,huy,N,O,O,0
797,26,phòng,N,O,O,0
797,27,đã,R,O,O,0
797,28,họp,V,O,O,0
797,29,khẩn,A,O,O,0
797,30,và,C,O,O,0
797,31,xác,N,O,O,0
797,32,định,V,O,O,0
797,33,được,V,O,O,0
797,34,3,M,O,O,0
797,35,cán,N,O,O,0
797,36,bộ,N,O,O,0
797,37,",",F,O,O,0
797,38,chiến,V,O,O,0
797,39,sĩ,V,O,O,0
797,40,Đội,N,ORG,O,1
797,41,CSGT,Np,ORG,O,1
797,42,Tân,Np,ORG,LOC,1
797,43,Sơn,Np,ORG,LOC,1
797,44,Nhất,A,ORG,LOC,1
797,45,.,F,O,O,0
797,46,Trước,Np,O,O,0
797,47,mắt,N,O,O,0
797,48,",",F,O,O,0
797,49,PC67,Np,ORG,ORG,0
797,50,đã,R,O,O,0
797,51,đề,N,O,O,0
797,52,nghị,N,O,O,0
797,53,những,L,O,O,0
797,54,CSGT,Np,O,O,0
797,55,có,V,O,O,0
797,56,liên,N,O,O,0
797,57,quan,N,O,O,0
797,58,đến,V,O,O,0
797,59,bài,N,O,O,0
797,60,viết,V,O,O,0
797,61,phải,V,O,O,0
797,62,làm,V,O,O,0
797,63,tường,N,O,O,0
797,64,trình,V,O,O,0
797,65,.,F,O,O,0
797,66,Ngoài,Np,O,O,0
797,67,ra,V,O,O,0
797,68,",",F,O,O,0
797,69,để,V,O,O,0
797,70,tiến,V,O,O,0
797,71,hành,V,O,O,0
797,72,xác,N,O,O,0
797,73,minh,N,O,O,0
797,74,",",F,O,O,0
797,75,Giám,Np,O,O,0
797,76,đốc,N,O,O,0
797,77,Công,Np,ORG,ORG,0
797,78,an,A,ORG,ORG,0
797,79,TP,Np,ORG,ORG,0
797,80,HCM,Ny,ORG,ORG,0
797,81,đã,R,O,O,0
797,82,chỉ,R,O,O,0
797,83,đạo,N,O,O,0
797,84,đình,N,O,O,0
797,85,chỉ,R,O,O,0
797,86,công,N,O,O,0
797,87,tác,N,O,O,0
797,88,đối,V,O,O,0
797,89,với,N,O,O,0
797,90,3,M,O,O,0
797,91,CSGT,Np,O,O,0
797,92,nói,V,O,O,0
797,93,trên,A,O,O,0
797,94,.,F,O,O,0
797,95,Đồng,Np,O,O,0
797,96,thời,N,O,O,0
797,97,",",F,O,O,0
797,98,chỉ,R,O,O,0
797,99,đạo,N,O,O,0
797,100,Thanh,Np,O,O,0
797,101,tra,V,O,O,0
797,102,Công,Np,ORG,ORG,0
797,103,an,A,ORG,ORG,0
797,104,TP,Np,ORG,ORG,0
797,105,HCM,Ny,ORG,ORG,0
797,106,thành,V,O,O,0
797,107,lập,V,O,O,0
797,108,tổ,N,O,O,0
797,109,xác,N,O,O,0
797,110,minh,N,O,O,0
797,111,",",F,O,O,0
797,112,xử,V,O,O,0
797,113,lý,N,O,O,0
797,114,nhưng,C,O,O,0
797,115,chưa,R,O,O,0
797,116,có,V,O,O,0
797,117,kết,V,O,O,0
797,118,quả,N,O,O,0
797,119,.,F,O,O,0
799,0,Theo,V,O,O,0
799,1,ông,N,O,O,0
799,2,Phong,Np,PER,PER,0
799,3,",",F,O,O,0
799,4,tiếc,V,O,O,0
799,5,nuối,N,O,O,0
799,6,ở,V,O,O,0
799,7,đây,N,O,O,0
799,8,chính,A,O,O,0
799,9,là,V,O,O,0
799,10,việc,N,O,O,0
799,11,trong,A,O,O,0
799,12,năm,N,O,O,0
799,13,qua,V,O,O,0
799,14,đã,R,O,O,0
799,15,có,V,O,O,0
799,16,hơn,A,O,O,0
799,17,763,M,O,O,0
799,18,/,F,O,O,0
799,19,800,M,O,O,0
799,20,cán,N,O,O,0
799,21,bộ,N,O,O,0
799,22,",",F,O,O,0
799,23,chiến,V,O,O,0
799,24,sĩ,V,O,O,0
799,25,CSGT,Np,O,O,0
799,26,thực,A,O,O,0
799,27,hiện,N,O,O,0
799,28,nhiệm,N,O,O,0
799,29,vụ,N,O,O,0
799,30,tuần,N,O,O,0
799,31,tra,V,O,O,0
799,32,",",F,O,O,0
799,33,kiểm,V,O,O,0
799,34,soát,V,O,O,0
799,35,đã,R,O,O,0
799,36,có,V,O,O,0
799,37,những,L,O,O,0
799,38,hành,V,O,O,0
799,39,động,N,O,O,0
799,40,đẹp,A,O,O,0
799,41,.,F,O,O,0
799,42,Ngoài,Np,O,O,0
799,43,ra,V,O,O,0
799,44,",",F,O,O,0
799,45,496,M,O,O,0
799,46,lượt,N,O,O,0
799,47,cán,N,O,O,0
799,48,bộ,N,O,O,0
799,49,",",F,O,O,0
799,50,chiến,V,O,O,0
799,51,sĩ,V,O,O,0
799,52,CSGT,Np,O,O,0
799,53,nêu,V,O,O,0
799,54,gương,N,O,O,0
799,55,liêm,N,O,O,0
799,56,khiết,N,O,O,0
799,57,",",F,O,O,0
799,58,không,R,O,O,0
799,59,nhận,V,O,O,0
799,60,mãi,R,O,O,0
799,61,lộ,V,O,O,0
799,62,…,F,O,O,0
799,63,Nhưng,C,O,O,0
799,64,chỉ,R,O,O,0
799,65,3,M,O,O,0
799,66,cán,N,O,O,0
799,67,bộ,N,O,O,0
799,68,",",F,O,O,0
799,69,chiến,V,O,O,0
799,70,sĩ,V,O,O,0
799,71,mãi,R,O,O,0
799,72,lộ,V,O,O,0
799,73,đã,R,O,O,0
799,74,làm,V,O,O,0
799,75,sụt,V,O,O,0
799,76,giảm,V,O,O,0
799,77,sự,N,O,O,0
799,78,nỗ,N,O,O,0
799,79,lực,N,O,O,0
799,80,lớn,A,O,O,0
799,81,của,N,O,O,0
799,82,toàn,R,O,O,0
799,83,ngành,N,O,O,0
799,84,CSGT,Np,O,ORG,1
799,85,TP,Np,LOC,ORG,1
799,86,HCM,Ny,LOC,ORG,1
799,87,.,F,O,O,0
803,0,THÀNH,V,PER,O,1
803,1,ĐỒNG,Nu,PER,O,1
803,2,-,F,O,O,0
803,3,LÊ,V,PER,O,1
803,4,PHONG,Np,PER,O,1
810,0,Căn,Np,O,O,0
810,1,cứ,R,O,O,0
810,2,vào,V,O,O,0
810,3,lời,N,O,O,0
810,4,khai,V,O,O,0
810,5,của,N,O,O,0
810,6,anh,N,O,O,0
810,7,Phan,Np,PER,PER,0
810,8,",",F,O,O,0
810,9,cảnh,N,O,O,0
810,10,sát,A,O,O,0
810,11,tiếp,V,O,O,0
810,12,nhận,V,O,O,0
810,13,vụ,N,O,O,0
810,14,án,N,O,O,0
810,15,và,C,O,O,0
810,16,tiếp,V,O,O,0
810,17,tục,N,O,O,0
810,18,điều,N,O,O,0
810,19,tra,V,O,O,0
810,20,.,F,O,O,0
810,21,Tuy,Np,O,O,0
810,22,nhiên,N,O,O,0
810,23,càng,R,O,O,0
810,24,đi,V,O,O,0
810,25,sâu,A,O,O,0
810,26,vào,V,O,O,0
810,27,tìm,V,O,O,0
810,28,hiểu,V,O,O,0
810,29,",",F,O,O,0
810,30,cảnh,N,O,O,0
810,31,sát,A,O,O,0
810,32,càng,R,O,O,0
810,33,phát,V,O,O,0
810,34,hiện,N,O,O,0
810,35,vụ,N,O,O,0
810,36,án,N,O,O,0
810,37,có,V,O,O,0
810,38,nhiều,A,O,O,0
810,39,điểm,N,O,O,0
810,40,đáng,V,O,O,0
810,41,ngờ,V,O,O,0
810,42,.,F,O,O,0
810,43,Anh,N,O,PER,1
810,44,Phan,Np,PER,PER,0
810,45,nói,V,O,O,0
810,46,rằng,C,O,O,0
810,47,mình,N,O,O,0
810,48,đi,V,O,O,0
810,49,rút,V,O,O,0
810,50,tiền,N,O,O,0
810,51,ở,V,O,O,0
810,52,ngân,V,O,O,0
810,53,hàng,N,O,O,0
810,54,",",F,O,O,0
810,55,sau,A,O,O,0
810,56,đó,N,O,O,0
810,57,tan,V,O,O,0
810,58,tầm,N,O,O,0
810,59,mới,R,O,O,0
810,60,đến,V,O,O,0
810,61,quán,N,O,O,0
810,62,cà,N,O,O,0
810,63,phê,V,O,O,0
810,64,internet,N,O,O,0
810,65,",",F,O,O,0
810,66,mãi,R,O,O,0
810,67,đến,V,O,O,0
810,68,qua,V,O,O,0
810,69,nửa,N,O,O,0
810,70,đêm,N,O,O,0
810,71,mới,R,O,O,0
810,72,từ,N,O,O,0
810,73,quán,N,O,O,0
810,74,cà,N,O,O,0
810,75,phê,V,O,O,0
810,76,internet,N,O,O,0
810,77,về,V,O,O,0
810,78,nhà,N,O,O,0
810,79,",",F,O,O,0
810,80,đúng,A,O,O,0
810,81,lúc,N,O,O,0
810,82,đó,N,O,O,0
810,83,thì,C,O,O,0
810,84,gặp,V,O,O,0
810,85,cướp,V,O,O,0
810,86,.,F,O,O,0
820,0,Khoảng,Np,O,O,0
820,1,22,M,O,O,0
820,2,giờ,N,O,O,0
820,3,ngày,N,O,O,0
820,4,20,M,O,O,0
820,5,-,F,O,O,0
820,6,9,M,O,O,0
820,7,",",F,O,O,0
820,8,Sơn,Np,PER,PER,0
820,9,cùng,A,O,O,0
820,10,một,M,O,O,0
820,11,đối,V,O,O,0
820,12,tượng,N,O,O,0
820,13,tên,N,O,O,0
820,14,Anh,N,PER,PER,0
820,15,(,F,O,O,0
820,16,chưa,R,O,O,0
820,17,rõ,A,O,O,0
820,18,lai,A,O,O,0
820,19,lịch,N,O,O,0
820,20,),F,O,O,0
820,21,đi,V,O,O,0
820,22,xe,N,O,O,0
820,23,máy,N,O,O,0
820,24,đến,V,O,O,0
820,25,đường,N,O,O,0
820,26,số,N,O,O,0
820,27,5,M,O,O,0
820,28,thuộc,V,O,O,0
820,29,KCN,Np,LOC,ORG,1
820,30,Việt,Np,LOC,ORG,1
820,31,Nam,Np,LOC,ORG,1
820,32,–,N,LOC,O,1
820,33,Singapore,Np,LOC,LOC,0
820,34,(,F,O,O,0
820,35,thị,N,LOC,LOC,0
820,36,xã,N,LOC,LOC,0
820,37,Thuận,Np,LOC,LOC,0
820,38,An,Np,LOC,LOC,0
820,39,),F,O,O,0
820,40,thì,C,O,O,0
820,41,thấy,V,O,O,0
820,42,chị,N,O,O,0
820,43,Trần,Np,PER,PER,0
820,44,Ngọc,Np,PER,PER,0
820,45,Hoàng,Np,PER,PER,0
820,46,Uyên,Np,PER,PER,0
820,47,để,V,O,O,0
820,48,điện,N,O,O,0
820,49,thoại,N,O,O,0
820,50,hớ,V,O,O,0
820,51,hênh,N,O,O,0
820,52,nên,C,O,O,0
820,53,đã,R,O,O,0
820,54,ép,V,O,O,0
820,55,sát,A,O,O,0
820,56,",",F,O,O,0
820,57,giật,V,O,O,0
820,58,điện,N,O,O,0
820,59,thoại,N,O,O,0
820,60,rồi,R,O,O,0
820,61,tăng,V,O,O,0
820,62,ga,N,O,O,0
820,63,bỏ,V,O,O,0
820,64,chạy,V,O,O,0
820,65,.,F,O,O,0
824,0,Tin,N,O,O,0
824,1,-,F,O,O,0
824,2,ảnh,N,O,O,0
824,3,:,F,O,O,0
824,4,N.,Np,PER,O,1
824,5,Phú,Np,PER,O,1
836,0,Nữ,N,O,O,0
836,1,nhân,V,O,O,0
836,2,viên,Nc,O,O,0
836,3,có,V,O,O,0
836,4,tên,N,O,O,0
836,5,Matsuri,Np,PER,PER,0
836,6,Takahashi,Np,PER,PER,0
836,7,đã,R,O,O,0
836,8,tự,N,O,O,0
836,9,tử,V,O,O,0
836,10,chỉ,R,O,O,0
836,11,vài,L,O,O,0
836,12,tháng,N,O,O,0
836,13,sau,A,O,O,0
836,14,khi,N,O,O,0
836,15,cô,N,O,O,0
836,16,chính,A,O,O,0
836,17,thức,V,O,O,0
836,18,vào,V,O,O,0
836,19,Dentsu,Np,ORG,O,1
836,20,làm,V,O,O,0
836,21,việc,N,O,O,0
836,22,.,F,O,O,0
837,0,Ảnh,Np,O,O,0
837,1,:,F,O,O,0
837,2,Dentsu,Np,ORG,O,1
838,0,Trong,Np,O,O,0
838,1,ngày,N,O,O,0
838,2,thứ,N,O,O,0
838,3,Sáu,Np,O,O,0
838,4,",",F,O,O,0
838,5,người,N,O,O,0
838,6,đứng,V,O,O,0
838,7,đầu,N,O,O,0
838,8,công,N,O,O,0
838,9,ty,N,O,O,0
838,10,quảng,N,O,O,0
838,11,cáo,N,O,O,0
838,12,lớn,A,O,O,0
838,13,của,N,O,O,0
838,14,Nhật,Np,LOC,LOC,0
838,15,–,N,O,O,0
838,16,Dentsu,Np,ORG,PER,1
838,17,đã,R,O,O,0
838,18,chính,A,O,O,0
838,19,thức,V,O,O,0
838,20,thừa,V,O,O,0
838,21,nhận,V,O,O,0
838,22,việc,N,O,O,0
838,23,công,N,O,O,0
838,24,ty,N,O,O,0
838,25,vi,N,O,O,0
838,26,phạm,N,O,O,0
838,27,luật,N,O,O,0
838,28,lao,V,O,O,0
838,29,động,N,O,O,0
838,30,đã,R,O,O,0
838,31,dẫn,V,O,O,0
838,32,đến,V,O,O,0
838,33,việc,N,O,O,0
838,34,một,M,O,O,0
838,35,nữ,N,O,O,0
838,36,nhân,V,O,O,0
838,37,viên,Nc,O,O,0
838,38,trẻ,A,O,O,0
838,39,của,N,O,O,0
838,40,công,N,O,O,0
838,41,ty,N,O,O,0
838,42,tự,N,O,O,0
838,43,sát,A,O,O,0
838,44,vì,E,O,O,0
838,45,làm,V,O,O,0
838,46,việc,N,O,O,0
838,47,quá,R,O,O,0
838,48,sức,N,O,O,0
838,49,.,F,O,O,0
839,0,Theo,V,O,O,0
839,1,báo,V,O,ORG,1
839,2,Nikkei,Np,ORG,ORG,0
839,3,",",F,O,O,0
839,4,cũng,R,O,O,0
839,5,trong,A,O,O,0
839,6,ngày,N,O,O,0
839,7,hôm,N,O,O,0
839,8,nay,N,O,O,0
839,9,",",F,O,O,0
839,10,chủ,N,O,O,0
839,11,tịch,N,O,O,0
839,12,công,N,ORG,O,1
839,13,ty,N,ORG,O,1
839,14,Dentsu,Np,ORG,O,1
839,15,",",F,O,O,0
839,16,ông,N,O,O,0
839,17,Toshihiro,Np,PER,PER,0
839,18,Yamamoto,Np,PER,PER,0
839,19,",",F,O,O,0
839,20,đã,R,O,O,0
839,21,chính,A,O,O,0
839,22,thức,V,O,O,0
839,23,lên,V,O,O,0
839,24,tiếng,N,O,O,0
839,25,xin,V,O,O,0
839,26,lỗi,N,O,O,0
839,27,vì,E,O,O,0
839,28,cái,N,O,O,0
839,29,chết,V,O,O,0
839,30,của,N,O,O,0
839,31,nữ,N,O,O,0
839,32,nhân,V,O,O,0
839,33,viên,Nc,O,O,0
839,34,Matsuri,Np,PER,PER,0
839,35,Takahashi,Np,PER,PER,0
839,36,vào,V,O,O,0
839,37,tháng,N,O,O,0
839,38,Mười,Np,O,O,0
839,39,Hai,Np,O,O,0
839,40,năm,N,O,O,0
839,41,2015,M,O,O,0
839,42,:,F,O,O,0
839,43,“,F,O,O,0
839,44,Tôi,Np,O,O,0
839,45,muốn,V,O,O,0
839,46,gửi,V,O,O,0
839,47,lời,N,O,O,0
839,48,xin,V,O,O,0
839,49,lỗi,N,O,O,0
839,50,chân,N,O,O,0
839,51,thành,V,O,O,0
839,52,nhất,A,O,O,0
839,53,về,V,O,O,0
839,54,cái,N,O,O,0
839,55,chết,V,O,O,0
839,56,của,N,O,O,0
839,57,cô,N,O,O,0
839,58,gái,N,O,O,0
839,59,.,F,O,O,0
839,60,Tôi,Np,O,O,0
839,61,có,V,O,O,0
839,62,trách,V,O,O,0
839,63,nhiệm,N,O,O,0
839,64,đảm,V,O,O,0
839,65,bảo,V,O,O,0
839,66,vụ,N,O,O,0
839,67,việc,N,O,O,0
839,68,tương,N,O,O,0
839,69,tự,N,O,O,0
839,70,không,R,O,O,0
839,71,tái,N,O,O,0
839,72,diễn,V,O,O,0
839,73,trong,A,O,O,0
839,74,tương,N,O,O,0
839,75,lai,A,O,O,0
839,76,.,F,O,O,0
839,77,”,F,O,O,0
840,0,Nữ,N,O,O,0
840,1,nhân,V,O,O,0
840,2,viên,Nc,O,O,0
840,3,có,V,O,O,0
840,4,tên,N,O,O,0
840,5,Matsuri,Np,PER,PER,0
840,6,Takahashi,Np,PER,PER,0
840,7,đã,R,O,O,0
840,8,tự,N,O,O,0
840,9,tử,V,O,O,0
840,10,chỉ,R,O,O,0
840,11,vài,L,O,O,0
840,12,tháng,N,O,O,0
840,13,sau,A,O,O,0
840,14,khi,N,O,O,0
840,15,cô,N,O,O,0
840,16,chính,A,O,O,0
840,17,thức,V,O,O,0
840,18,vào,V,O,O,0
840,19,Dentsu,Np,ORG,O,1
840,20,làm,V,O,O,0
840,21,việc,N,O,O,0
840,22,.,F,O,O,0
843,0,Tòa,Np,O,O,0
843,1,đã,R,O,O,0
843,2,yêu,V,O,O,0
843,3,cầu,N,O,O,0
843,4,Dentsu,Np,ORG,O,1
843,5,phải,V,O,O,0
843,6,nộp,V,O,O,0
843,7,phạt,V,O,O,0
843,8,500,M,O,O,0
843,9,nghìn,V,O,O,0
843,10,yen,N,O,O,0
843,11,tức,V,O,O,0
843,12,khoảng,N,O,O,0
843,13,4.500,M,O,O,0
843,14,USD,Nu,O,O,0
843,15,với,N,O,O,0
843,16,lý,N,O,O,0
843,17,do,N,O,O,0
843,18,công,N,O,O,0
843,19,ty,N,O,O,0
843,20,đã,R,O,O,0
843,21,không,R,O,O,0
843,22,quan,N,O,O,0
843,23,tâm,N,O,O,0
843,24,đủ,A,O,O,0
843,25,đến,V,O,O,0
843,26,quyền,N,O,O,0
843,27,lợi,N,O,O,0
843,28,và,C,O,O,0
843,29,sức,N,O,O,0
843,30,khỏe,A,O,O,0
843,31,của,N,O,O,0
843,32,người,N,O,O,0
843,33,lao,V,O,O,0
843,34,động,N,O,O,0
843,35,.,F,O,O,0
844,0,Theo,V,O,O,0
844,1,kết,V,O,O,0
844,2,luận,V,O,O,0
844,3,điều,N,O,O,0
844,4,tra,V,O,O,0
844,5,",",F,O,O,0
844,6,hơn,A,O,O,0
844,7,100,M,O,O,0
844,8,nhân,V,O,O,0
844,9,viên,Nc,O,O,0
844,10,của,N,O,O,0
844,11,Dentsu,Np,ORG,PER,1
844,12,đã,R,O,O,0
844,13,phải,V,O,O,0
844,14,làm,V,O,O,0
844,15,thêm,V,O,O,0
844,16,giờ,N,O,O,0
844,17,quá,R,O,O,0
844,18,mức,N,O,O,0
844,19,quy,V,O,O,0
844,20,định,V,O,O,0
844,21,của,N,O,O,0
844,22,luật,N,O,O,0
844,23,lao,V,O,O,0
844,24,động,N,O,O,0
844,25,trong,A,O,O,0
844,26,tất,N,O,O,0
844,27,cả,T,O,O,0
844,28,các,L,O,O,0
844,29,tháng,N,O,O,0
844,30,của,N,O,O,0
844,31,năm,N,O,O,0
844,32,2015,M,O,O,0
844,33,.,F,O,O,0
844,34,Điều,N,O,O,0
844,35,đó,N,O,O,0
844,36,cho,V,O,O,0
844,37,thấy,V,O,O,0
844,38,công,N,O,O,0
844,39,ty,N,O,O,0
844,40,đã,R,O,O,0
844,41,không,R,O,O,0
844,42,buồn,A,O,O,0
844,43,thực,A,O,O,0
844,44,thi,V,O,O,0
844,45,các,L,O,O,0
844,46,quy,V,O,O,0
844,47,định,V,O,O,0
844,48,của,N,O,O,0
844,49,luật,N,O,O,0
844,50,lao,V,O,O,0
844,51,động,N,O,O,0
844,52,vì,E,O,O,0
844,53,thế,N,O,O,0
844,54,lượng,N,O,O,0
844,55,công,N,O,O,0
844,56,việc,N,O,O,0
844,57,giao,V,O,O,0
844,58,cho,V,O,O,0
844,59,mỗi,M,O,O,0
844,60,nhân,V,O,O,0
844,61,viên,Nc,O,O,0
844,62,không,R,O,O,0
844,63,thay,V,O,O,0
844,64,đổi,V,O,O,0
844,65,.,F,O,O,0
845,0,Tháng,N,O,O,0
845,1,Chín,Np,O,O,0
845,2,năm,N,O,O,0
845,3,ngoái,N,O,O,0
845,4,",",F,O,O,0
845,5,một,M,O,O,0
845,6,tổ,N,O,O,0
845,7,chức,N,O,O,0
845,8,lao,V,O,O,0
845,9,động,N,O,O,0
845,10,đã,R,O,O,0
845,11,lên,V,O,O,0
845,12,tiếng,N,O,O,0
845,13,cáo,N,O,O,0
845,14,buộc,V,O,O,0
845,15,rằng,C,O,O,0
845,16,cái,N,O,O,0
845,17,chết,V,O,O,0
845,18,của,N,O,O,0
845,19,Takahashi,Np,PER,O,1
845,20,có,V,O,O,0
845,21,nguyên,A,O,O,0
845,22,nhân,V,O,O,0
845,23,từ,N,O,O,0
845,24,tình,N,O,O,0
845,25,trạng,N,O,O,0
845,26,chết,V,O,O,0
845,27,vì,E,O,O,0
845,28,việc,N,O,O,0
845,29,(,F,O,O,0
845,30,karoshi,N,O,O,0
845,31,),F,O,O,0
845,32,.,F,O,O,0
845,33,Theo,V,O,O,0
845,34,đó,N,O,O,0
845,35,",",F,O,O,0
845,36,trong,A,O,O,0
845,37,tháng,N,O,O,0
845,38,cuối,N,O,O,0
845,39,cùng,A,O,O,0
845,40,trước,A,O,O,0
845,41,khi,N,O,O,0
845,42,tự,N,O,O,0
845,43,tử,V,O,O,0
845,44,cô,N,O,O,0
845,45,đã,R,O,O,0
845,46,làm,V,O,O,0
845,47,thêm,V,O,O,0
845,48,giờ,N,O,O,0
845,49,đến,V,O,O,0
845,50,hơn,A,O,O,0
845,51,105,M,O,O,0
845,52,tiếng,N,O,O,0
845,53,/,F,O,O,0
845,54,tháng,N,O,O,0
845,55,và,C,O,O,0
845,56,vì,E,O,O,0
845,57,thế,N,O,O,0
845,58,có,V,O,O,0
845,59,dấu,N,O,O,0
845,60,hiệu,N,O,O,0
845,61,của,N,O,O,0
845,62,bệnh,N,O,O,0
845,63,trầm,A,O,O,0
845,64,cảm,V,O,O,0
845,65,.,F,O,O,0
847,0,Tháng,N,O,O,0
847,1,Một,M,O,O,0
847,2,năm,N,O,O,0
847,3,nay,N,O,O,0
847,4,",",F,O,O,0
847,5,gia,N,O,O,0
847,6,đình,N,O,O,0
847,7,của,N,O,O,0
847,8,Takahashi,Np,PER,PER,0
847,9,và,C,O,O,0
847,10,công,N,O,O,0
847,11,ty,N,O,O,0
847,12,Dentsu,Np,ORG,O,1
847,13,đã,R,O,O,0
847,14,đi,V,O,O,0
847,15,đến,V,O,O,0
847,16,được,V,O,O,0
847,17,một,M,O,O,0
847,18,thỏa,V,O,O,0
847,19,thuận,A,O,O,0
847,20,về,V,O,O,0
847,21,việc,N,O,O,0
847,22,Dentsu,Np,ORG,O,1
