#sent,#word,word,true_pos,true_ner,predict_ner,is_error
430,20,triệu,M,O,O,0
430,21,USD,Nu,O,O,0
430,22,cho,V,O,O,0
430,23,điện_ảnh,N,O,O,0
430,24,",",F,O,O,0
430,25,chi_phí,N,O,O,0
430,26,hỗ_trợ,V,O,O,0
430,27,70%,M,O,O,0
430,28,các,L,O,O,0
430,29,phim_trường,N,O,O,0
430,30,",",F,O,O,0
430,31,trường,N,O,O,0
430,32,đào_tạo,V,O,O,0
430,33,",",F,O,O,0
430,34,nhiều,A,O,O,0
430,35,chính_sách,N,O,O,0
430,36,mở,V,O,O,0
430,37,đối_với,N,O,O,0
430,38,sản_xuất,V,O,O,0
430,39,phim_ảnh,N,O,O,0
430,40,",",F,O,O,0
430,41,duy_trì,V,O,O,0
430,42,106,M,O,O,0
430,43,ngày,N,O,O,0
430,44,/,F,O,O,0
430,45,năm,N,O,O,0
430,46,chiếu_phim,V,O,O,0
430,47,trong,A,O,O,0
430,48,nước,N,O,O,0
430,49,",",F,O,O,0
430,50,thành_lập,V,O,O,0
430,51,uỷ_ban,N,O,O,0
430,52,phim_ảnh,N,O,O,0
430,53,để,V,O,O,0
430,54,giúp,V,O,O,0
430,55,sản_xuất,V,O,O,0
430,56,và,C,O,O,0
430,57,quảng_bá,V,O,O,0
430,58,",",F,O,O,0
430,59,phân_phối,V,O,O,0
430,60,phim,N,O,O,0
430,61,Hàn,Np,B-LOC,B-PER,1
430,62,...,F,O,O,0
431,0,Đi,V,O,O,0
431,1,theo,V,O,O,0
431,2,chúng_tôi,N,O,O,0
431,3,trong,A,O,O,0
431,4,suốt,A,O,O,0
431,5,những,L,O,O,0
431,6,ngày,N,O,O,0
431,7,ở,V,O,O,0
431,8,HQ,Np,B-LOC,O,1
431,9,",",F,O,O,0
431,10,anh_chàng,N,O,O,0
431,11,hướng_dẫn_viên,N,O,O,0
431,12,du_lịch,V,O,O,0
431,13,Melvin,Np,B-PER,B-PER,0
431,14,Kim,Np,I-PER,I-PER,0
431,15,luôn,R,O,O,0
431,16,tự_hào,A,O,O,0
431,17,khi,N,O,O,0
431,18,nhắc,V,O,O,0
431,19,đến,V,O,O,0
431,20,phim,N,O,O,0
431,21,HQ,Np,B-LOC,O,1
431,22,cũng,R,O,O,0
431,23,như,C,O,O,0
431,24,các,L,O,O,0
431,25,diễn_viên,N,O,O,0
431,26,xứ,N,O,B-LOC,1
431,27,Hàn,Np,B-LOC,I-LOC,1
431,28,.,F,O,O,0
433,0,Có_thể,R,O,O,0
433,1,nói,V,O,O,0
433,2,Bae,Np,B-PER,B-PER,0
433,3,là,V,O,O,0
433,4,một,M,O,O,0
433,5,trường_hợp,N,O,O,0
433,6,ngoại_lệ,N,O,O,0
433,7,và,C,O,O,0
433,8,đầu_tiên,A,O,O,0
433,9,bởi,N,O,O,0
433,10,Công_ty,N,B-ORG,B-ORG,0
433,11,Sony,Np,I-ORG,I-ORG,0
433,12,Nhật,Np,B-LOC,I-ORG,1
433,13,chưa,R,O,O,0
433,14,bao_giờ,N,O,O,0
433,15,sử_dụng,V,O,O,0
433,16,hình_ảnh,N,O,O,0
433,17,người,N,O,O,0
433,18,nước_ngoài,N,O,O,0
433,19,quảng_bá,V,O,O,0
433,20,cho,V,O,O,0
433,21,sản_phẩm,N,O,O,0
433,22,của,N,O,O,0
433,23,mình,N,O,O,0
433,24,ngay,R,O,O,0
433,25,trên,A,O,O,0
433,26,xứ_sở,N,O,B-ORG,1
433,27,Phù_Tang,Np,B-LOC,I-ORG,1
433,28,.,F,O,O,0
435,0,Không_những,N,O,O,0
435,1,vậy,N,O,O,0
435,2,Bae,Np,B-PER,B-PER,0
435,3,còn,R,O,O,0
435,4,đem,V,O,O,0
435,5,lại,R,O,O,0
435,6,cho,V,O,O,0
435,7,ngành,N,O,O,0
435,8,du_lịch,V,O,O,0
435,9,HQ,Np,B-LOC,O,1
435,10,khoảng,N,O,O,0
435,11,1,M,O,O,0
435,12,tỉ,V,O,O,0
435,13,USD,Nu,O,O,0
435,14,.,F,O,O,0
437,0,Nếu,C,O,O,0
437,1,so_sánh,V,O,O,0
437,2,mức,N,O,O,0
437,3,lương,N,O,O,0
437,4,trung_bình,A,O,O,0
437,5,hằng,R,O,O,0
437,6,tháng,N,O,O,0
437,7,của,N,O,O,0
437,8,dân,N,O,O,0
437,9,xứ,N,O,B-LOC,1
437,10,Hàn,Np,B-LOC,I-LOC,1
437,11,khoảng,N,O,O,0
437,12,trên_dưới,N,O,O,0
437,13,"1,5",M,O,O,0
437,14,triệu,M,O,O,0
437,15,won,N,O,O,0
437,16,(,F,O,O,0
437,17,tương_đương,A,O,O,0
437,18,1.500,M,O,O,0
437,19,USD,Nu,O,O,0
437,20,),F,O,O,0
437,21,thì,C,O,O,0
437,22,cũng,R,O,O,0
437,23,hiểu,V,O,O,0
437,24,thu_nhập,N,O,O,0
437,25,của,N,O,O,0
437,26,giới,N,O,O,0
437,27,điện_ảnh,N,O,O,0
437,28,không_thể,R,O,O,0
437,29,thấp,A,O,O,0
437,30,hơn,A,O,O,0
437,31,",",F,O,O,0
437,32,nhất_là,X,O,O,0
437,33,thời_kỳ,N,O,O,0
437,34,phim_ảnh,N,O,O,0
437,35,HQ,Np,B-LOC,O,1
437,36,đang,R,O,O,0
437,37,nở_rộ,V,O,O,0
437,38,",",F,O,O,0
437,39,sự,N,O,O,0
437,40,cạnh_tranh,V,O,O,0
437,41,là,V,O,O,0
437,42,quyết_liệt,A,O,O,0
437,43,.,F,O,O,0
438,0,Tuy_nhiên,C,O,O,0
438,1,giới,N,O,O,0
438,2,điện_ảnh,N,O,O,0
438,3,HQ,Np,B-LOC,O,1
438,4,cho,V,O,O,0
438,5,biết,V,O,O,0
438,6,:,F,O,O,0
438,7,tuỳ,N,O,O,0
438,8,từng,R,O,O,0
438,9,cấp_độ,N,O,O,0
438,10,diễn_viên,N,O,O,0
438,11,",",F,O,O,0
438,12,từ,N,O,O,0
438,13,thường_thường,A,O,O,0
438,14,bậc,N,O,O,0
438,15,trung,A,O,O,0
438,16,đến,V,O,O,0
438,17,có,V,O,O,0
438,18,chút,N,O,O,0
438,19,tên_tuổi,N,O,O,0
438,20,thì,C,O,O,0
438,21,catsê,N,O,O,0
438,22,khoảng,N,O,O,0
438,23,1,M,O,O,0
438,24,-,F,O,O,0
438,25,10,M,O,O,0
438,26,triệu,M,O,O,0
438,27,won,N,O,O,0
438,28,cho,V,O,O,0
438,29,một,M,O,O,0
438,30,tập,V,O,O,0
438,31,phim_truyền_hình,N,O,O,0
438,32,.,F,O,O,0
442,0,Nếu,C,O,O,0
442,1,tính,V,O,O,0
442,2,nhẩm,V,O,O,0
442,3,",",F,O,O,0
442,4,sau,A,O,O,0
442,5,khi,N,O,O,0
442,6,bộ,N,O,O,0
442,7,phim,N,O,O,0
442,8,công_chiếu,V,O,O,0
442,9,thì,C,O,O,0
442,10,số,N,O,O,0
442,11,tiền,N,O,O,0
442,12,Bae,Np,B-PER,O,1
442,13,có,V,O,O,0
442,14,được,V,O,O,0
442,15,sơ_sơ,A,O,O,0
442,16,gần,A,O,O,0
442,17,5,M,O,O,0
442,18,tỉ,V,O,O,0
442,19,won,N,O,O,0
442,20,(,F,O,O,0
442,21,tương_đương,A,O,O,0
442,22,khoảng,N,O,O,0
442,23,790,M,O,O,0
442,24,tỉ,V,O,O,0
442,25,đồng,N,O,O,0
442,26,VN,Np,B-LOC,B-LOC,0
442,27,!,F,O,O,0
442,28,),F,O,O,0
442,29,.,F,O,O,0
447,0,Ngay,R,O,O,0
447,1,từ,N,O,O,0
447,2,sân_bay,N,B-LOC,B-LOC,0
447,3,Incheon,Np,I-LOC,I-LOC,0
447,4,",",F,O,O,0
447,5,nụ,N,O,O,0
447,6,cười,V,O,O,0
447,7,xinh_xắn,A,O,O,0
447,8,",",F,O,O,0
447,9,điệu,N,O,O,0
447,10,nhảy,V,O,O,0
447,11,trẻ_trung,A,O,O,0
447,12,và,C,O,O,0
447,13,khuôn_mặt,N,O,O,0
447,14,thiên_thần,N,O,O,0
447,15,của,N,O,O,0
447,16,cô,N,O,O,0
447,17,đã,R,O,O,0
447,18,kéo,V,O,O,0
447,19,ánh,N,O,O,0
447,20,mắt,N,O,O,0
447,21,của,N,O,O,0
447,22,hàng,N,O,O,0
447,23,ngàn,V,O,O,0
447,24,du_khách,N,O,O,0
447,25,đến,V,O,O,0
447,26,với,N,O,O,0
447,27,nhãn_hiệu,N,O,O,0
447,28,điện_thoại,N,O,O,0
447,29,Samsung,Np,B-ORG,B-LOC,1
447,30,trên,A,O,O,0
447,31,khắp,A,O,O,0
447,32,các,L,O,O,0
447,33,màn_hình,N,O,O,0
447,34,lớn,A,O,O,0
447,35,ở,V,O,O,0
447,36,sân_bay,N,O,O,0
447,37,.,F,O,O,0
448,0,Ngoài,Np,O,O,0
448,1,đường_phố,N,O,O,0
448,2,Pusan,Np,B-LOC,B-LOC,0
448,3,hay,C,O,O,0
448,4,Seoul,Np,B-LOC,B-PER,1
448,5,đều,R,O,O,0
448,6,giăng,V,O,O,0
448,7,đầy,A,O,O,0
448,8,ápphích,N,O,O,0
448,9,quảng_cáo,V,O,O,0
448,10,của,N,O,O,0
448,11,cô,N,O,O,0
448,12,cho,V,O,O,0
448,13,nhiều,A,O,O,0
448,14,nhãn_hiệu,N,O,O,0
448,15,sản_phẩm,N,O,O,0
448,16,thời_trang,N,O,O,0
448,17,",",F,O,O,0
448,18,mỹ_phẩm,N,O,O,0
448,19,.,F,O,O,0
453,0,Sự,Np,O,O,0
453,1,cảm_nhận,V,O,O,0
453,2,của,N,O,O,0
453,3,mọi,L,O,O,0
453,4,người,N,O,O,0
453,5,trên,A,O,O,0
453,6,thế_giới,N,O,O,0
453,7,về,V,O,O,0
453,8,HQ,Np,B-LOC,O,1
453,9,qua,V,O,O,0
453,10,điện_ảnh,N,O,O,0
453,11,khiến,V,O,O,0
453,12,chúng_tôi,N,O,O,0
453,13,phải,V,O,O,0
453,14,tìm,V,O,O,0
453,15,hướng,N,O,O,0
453,16,đi,V,O,O,0
453,17,đúng,A,O,O,0
453,18,và,C,O,O,0
453,19,thiết_thực,A,O,O,0
453,20,.,F,O,O,0
457,0,Đã,R,O,O,0
457,1,hơn,A,O,O,0
457,2,ba,N,O,O,0
457,3,năm,N,O,O,0
457,4,kể,V,O,O,0
457,5,từ,N,O,O,0
457,6,khi,N,O,O,0
457,7,tôi,V,O,O,0
457,8,đến,V,O,O,0
457,9,khu,N,O,O,0
457,10,ao,N,O,O,0
457,11,cá,N,O,O,0
457,12,(,F,O,O,0
457,13,P.,Np,B-LOC,B-LOC,0
457,14,3,M,I-LOC,I-LOC,0
457,15,",",F,O,O,0
457,16,Gò_Vấp,Np,B-LOC,B-LOC,0
457,17,),F,O,O,0
457,18,thực_hiện,V,O,O,0
457,19,một_số,L,O,O,0
457,20,bài,N,O,O,0
457,21,viết,V,O,O,0
457,22,theo,V,O,O,0
457,23,yêu_cầu,V,O,O,0
457,24,bạn_đọc,N,O,O,0
457,25,về,V,O,O,0
457,26,việc,N,O,O,0
457,27,UBND,Ny,O,B-ORG,1
457,28,quận,N,O,I-ORG,1
457,29,phá,V,O,I-ORG,1
457,30,vỡ,V,O,O,0
457,31,qui_hoạch,V,O,O,0
457,32,",",F,O,O,0
457,33,cũng,R,O,O,0
457,34,là,V,O,O,0
457,35,hơn,A,O,O,0
457,36,ba,N,O,O,0
457,37,năm,N,O,O,0
457,38,tôi,V,O,O,0
457,39,được,V,O,O,0
457,40,các,L,O,O,0
457,41,bác,N,O,O,0
457,42,kể,V,O,O,0
457,43,cho,V,O,O,0
457,44,nghe,V,O,O,0
457,45,từng,R,O,O,0
457,46,sự_kiện,N,O,O,0
457,47,",",F,O,O,0
457,48,từng,R,O,O,0
457,49,bước_tiến,N,O,O,0
457,50,",",F,O,O,0
457,51,bước,V,O,O,0
457,52,lùi,V,O,O,0
457,53,của,N,O,O,0
457,54,quá_trình,N,O,O,0
457,55,đấu_tranh,V,O,O,0
457,56,",",F,O,O,0
457,57,khiếu_nại,V,O,O,0
457,58,.,F,O,O,0
498,0,Mấy,Np,O,O,0
498,1,tháng,N,O,O,0
498,2,chạy_vạy,V,O,O,0
498,3,",",F,O,O,0
498,4,liên_hệ,V,O,O,0
498,5,",",F,O,O,0
498,6,chờ_chực,N,O,O,0
498,7,ở,V,O,O,0
498,8,Văn_phòng,N,O,O,0
498,9,kiến_trúc_sư,N,O,O,0
498,10,trưởng,N,O,O,0
498,11,",",F,O,O,0
498,12,tận_dụng,V,O,O,0
498,13,tất_cả,V,O,O,0
498,14,các,L,O,O,0
498,15,mối,N,O,O,0
498,16,quen_biết,V,O,O,0
498,17,",",F,O,O,0
498,18,cuối_cùng,A,O,O,0
498,19,ông,N,O,O,0
498,20,Võ,Np,B-PER,B-PER,0
498,21,Kim,Np,I-PER,I-PER,0
498,22,Cương,Np,I-PER,I-PER,0
498,23,đã,R,O,O,0
498,24,đích_thân,N,O,O,0
498,25,xuống,V,O,O,0
498,26,thực_địa,N,O,O,0
498,27,",",F,O,O,0
498,28,lại,R,O,O,0
498,29,xin,V,O,O,0
498,30,được,V,O,O,0
498,31,tấm,N,O,O,0
498,32,bản_đồ,N,O,O,0
498,33,qui_hoạch,V,O,O,0
498,34,của,N,O,O,0
498,35,P.,Np,B-LOC,B-PER,1
498,36,3,M,I-LOC,O,1
498,37,.,F,O,O,0
525,0,*,F,O,O,0
525,1,Kỳ,N,O,O,0
525,2,2,M,O,O,0
525,3,:,F,O,O,0
525,4,“,F,O,O,0
525,5,Sao,Np,O,B-PER,1
525,6,Hàn,Np,B-LOC,I-PER,1
525,7,”,F,O,O,0
525,8,có,V,O,O,0
525,9,khác,A,O,O,0
525,10,“,F,O,O,0
525,11,sao,N,O,O,0
525,12,mình,N,O,O,0
525,13,”,F,O,O,0
525,14,?,F,O,O,0
582,0,Thía,Np,B-PER,O,1
582,1,cho,V,O,O,0
582,2,hay,C,O,O,0
582,3,mức,N,O,O,0
582,4,bo,V,O,O,0
582,5,của,N,O,O,0
582,6,khách,N,O,O,0
582,7,thường,R,O,O,0
582,8,khoảng,N,O,O,0
582,9,10,M,O,O,0
582,10,đôla,N,O,O,0
582,11,",",F,O,O,0
582,12,nếu,C,O,O,0
582,13,gặp,V,O,O,0
582,14,VIP,Np,O,O,0
582,15,hoặc,C,O,O,0
582,16,người,N,O,O,0
582,17,thắng,V,O,O,0
582,18,cuộc,N,O,O,0
582,19,",",F,O,O,0
582,20,người,N,O,O,0
582,21,chơi,V,O,O,0
582,22,thành_công,V,O,O,0
582,23,có_thể,R,O,O,0
582,24,được,V,O,O,0
582,25,“,F,O,O,0
582,26,bo,V,O,O,0
582,27,”,F,O,O,0
582,28,tới,V,O,O,0
582,29,20,M,O,O,0
582,30,-,F,O,O,0
582,31,30,M,O,O,0
582,32,USD,Nu,O,O,0
582,33,",",F,O,O,0
582,34,còn,R,O,O,0
582,35,thấp,A,O,O,0
582,36,nhất,A,O,O,0
582,37,cũng,R,O,O,0
582,38,50.000,M,O,O,0
582,39,đồng,N,O,O,0
582,40,.,F,O,O,0
591,0,Đó,Np,O,O,0
591,1,là,V,O,O,0
591,2,Nguyễn,Np,B-PER,B-PER,0
591,3,Thị,Np,I-PER,I-PER,0
591,4,Trường,N,I-PER,I-PER,0
591,5,",",F,O,O,0
591,6,30,M,O,O,0
591,7,tuổi,N,O,O,0
591,8,",",F,O,O,0
591,9,đã,R,O,O,0
591,10,từng,R,O,O,0
591,11,năm,N,O,O,0
591,12,năm,N,O,O,0
591,13,làm,V,O,O,0
591,14,“,F,O,O,0
591,15,két,N,O,O,0
591,16,”,F,O,O,0
591,17,tại,N,O,O,0
591,18,sân,N,O,O,0
591,19,golf,N,O,B-LOC,1
591,20,Đồng_Mô,Np,B-LOC,I-LOC,1
591,21,(,F,O,O,0
591,22,Hà_Tây,Np,B-LOC,B-LOC,0
591,23,),F,O,O,0
591,24,",",F,O,O,0
591,25,và,C,O,O,0
591,26,khi,N,O,O,0
591,27,mở,V,O,O,0
591,28,sân,N,O,O,0
591,29,golf,N,O,O,0
591,30,Chí_Linh,Np,B-LOC,B-PER,1
591,31,",",F,O,O,0
591,32,ông,N,O,O,0
591,33,Đoàn,Np,B-PER,B-PER,0
591,34,Văn,Np,I-PER,I-PER,0
591,35,An,Np,I-PER,I-PER,0
591,36,-,F,O,O,0
591,37,tổng_giám_đốc,N,O,O,0
591,38,kiêm,V,O,O,0
591,39,chủ_tịch,N,O,O,0
591,40,hội_đồng_quản_trị,N,O,O,0
591,41,-,F,O,O,0
591,42,đã,R,O,O,0
591,43,“,F,O,O,0
591,44,mua,V,O,O,0
591,45,”,F,O,O,0
591,46,bằng_được,N,O,O,0
591,47,.,F,O,O,0
592,0,(,F,O,O,0
592,1,*,F,O,O,0
592,2,),F,O,O,0
592,3,Fee,Np,O,B-PER,1
592,4,có,V,O,O,0
592,5,nghĩa,N,O,O,0
592,6,là,V,O,O,0
592,7,cắp,V,O,O,0
592,8,gậy,N,O,O,0
592,9,đi,V,O,O,0
592,10,theo,V,O,O,0
592,11,khách,N,O,O,0
592,12,được,V,O,O,0
592,13,một,M,O,O,0
592,14,vòng,N,O,O,0
592,15,18,M,O,O,0
592,16,lỗ,N,O,O,0
592,17,golf,N,O,O,0
592,18,.,F,O,O,0
604,0,Làng,N,B-LOC,B-LOC,0
604,1,Cửa_Vạn,Np,I-LOC,I-LOC,0
604,2,nằm,V,O,O,0
604,3,đơn_độc,A,O,O,0
604,4,",",F,O,O,0
604,5,heo_hút,A,O,O,0
604,6,",",F,O,O,0
604,7,cách_biệt,V,O,O,0
604,8,với,N,O,O,0
604,9,đất_liền,N,O,O,0
604,10,giữa,N,O,O,0
604,11,vịnh,N,B-LOC,O,1
604,12,Hạ_Long,Np,I-LOC,B-LOC,1
604,13,-,F,O,O,0
604,14,kỳ_quan,N,O,O,0
604,15,thế_giới,N,O,O,0
604,16,được,V,O,O,0
604,17,UNESCO,Np,B-ORG,O,1
604,18,công_nhận,V,O,O,0
604,19,",",F,O,O,0
604,20,cách,N,O,O,0
604,21,đất_liền,N,O,O,0
604,22,hơn,A,O,O,0
604,23,20,M,O,O,0
604,24,km,N,O,O,0
604,25,",",F,O,O,0
604,26,bao,N,O,O,0
604,27,quanh,N,O,O,0
604,28,chập_chùng,A,O,O,0
604,29,hàng,N,O,O,0
604,30,ngàn,V,O,O,0
604,31,hòn,N,O,O,0
604,32,đảo,N,O,O,0
604,33,hoang_vu,A,O,O,0
604,34,.,F,O,O,0
669,0,Ông,N,O,O,0
669,1,Tro,Np,B-PER,B-PER,0
669,2,kể,V,O,O,0
669,3,:,F,O,O,0
669,4,hồi,N,O,O,0
669,5,nghe,V,O,O,0
669,6,đài,N,O,O,0
669,7,thông_báo,V,O,O,0
669,8,Vịnh,Np,B-LOC,B-PER,1
669,9,Hạ_Long,Np,I-LOC,I-PER,1
669,10,được,V,O,O,0
669,11,thế_giới,N,O,O,0
669,12,công_nhận,V,O,O,0
669,13,là,V,O,O,0
669,14,di_sản,N,O,O,0
669,15,thế_giới,N,O,O,0
669,16,",",F,O,O,0
669,17,bọn,N,O,O,0
669,18,chúng_tôi,N,O,O,0
669,19,mừng,V,O,O,0
669,20,lắm,R,O,O,0
669,21,.,F,O,O,0
674,0,Thành_phố,N,B-LOC,B-LOC,0
674,1,Hạ_Long,Np,I-LOC,I-LOC,0
674,2,chuẩn_bị,V,O,O,0
674,3,đầu_tư,V,O,O,0
674,4,xây_dựng,V,O,O,0
674,5,Trung_tâm,N,B-ORG,B-ORG,0
674,6,văn_hoá,N,I-ORG,I-ORG,0
674,7,Cửa_Vạn,Np,I-ORG,I-ORG,0
674,8,-,F,O,O,0
674,9,nơi,N,O,O,0
674,10,đây,N,O,O,0
674,11,sẽ,R,O,O,0
674,12,là,V,O,O,0
674,13,nơi,N,O,O,0
674,14,giới_thiệu,V,O,O,0
674,15,nét,N,O,O,0
674,16,sinh_hoạt,N,O,O,0
674,17,văn_hoá,N,O,O,0
674,18,đặc_trưng,N,O,O,0
674,19,của,N,O,O,0
674,20,ngôi,N,O,O,0
674,21,làng,N,O,O,0
674,22,biển,N,O,O,0
674,23,-,F,O,O,0
674,24,“,F,O,O,0
674,25,khu_phố,N,O,O,0
674,26,”,F,O,O,0
674,27,để,V,O,O,0
674,28,du_khách,N,O,O,0
674,29,phương,N,O,O,0
674,30,xa,A,O,O,0
674,31,đến,V,O,O,0
674,32,tham_quan,V,O,O,0
674,33,như,C,O,O,0
674,34,một,M,O,O,0
674,35,nét,N,O,O,0
674,36,độc_đáo,A,O,O,0
674,37,của,N,O,O,0
674,38,Vịnh,Np,B-LOC,B-PER,1
674,39,Hạ_Long,Np,I-LOC,I-PER,1
674,40,-,F,O,O,0
674,41,di_sản,N,O,O,0
674,42,thiên_nhiên,N,O,O,0
674,43,thế_giới,N,O,O,0
674,44,đang,R,O,O,0
674,45,là,V,O,O,0
674,46,tin_vui,N,O,O,0
674,47,cho,V,O,O,0
674,48,người,N,O,O,0
674,49,dân,N,O,O,0
674,50,trong,A,O,O,0
674,51,làng,N,O,O,0
674,52,.,F,O,O,0
677,0,Cửa_Vạn,Np,B-LOC,O,1
677,1,hôm_nay,N,O,O,0
677,2,vẫn,R,O,O,0
677,3,còn,R,O,O,0
677,4,quá,R,O,O,0
677,5,heo_hút,A,O,O,0
677,6,",",F,O,O,0
677,7,đơn_độc,A,O,O,0
677,8,và,C,O,O,0
677,9,sống,V,O,O,0
677,10,giữa,N,O,O,0
677,11,kỳ_quan,N,O,O,0
677,12,sừng_sửng,A,O,O,0
677,13,...,F,O,O,0
752,0,Anh,N,O,O,0
752,1,Giàu,A,B-PER,O,1
752,2,đếm,V,O,O,0
752,3,nhẩm,V,O,O,0
752,4,trong,A,O,O,0
752,5,sổ,N,O,O,0
752,6,:,F,O,O,0
752,7,“,F,O,O,0
752,8,Tháng,N,O,O,0
752,9,8-2005,M,O,O,0
752,10,",",F,O,O,0
752,11,lần,N,O,O,0
752,12,đầu_tiên,A,O,O,0
752,13,tiếp,V,O,O,0
752,14,dân,N,O,O,0
752,15,nên,C,O,O,0
752,16,có,V,O,O,0
752,17,77,M,O,O,0
752,18,người,N,O,O,0
752,19,đăng_ký,V,O,O,0
752,20,",",F,O,O,0
752,21,chủ_tịch,N,O,O,0
752,22,tỉnh,N,O,O,0
752,23,phải,V,O,O,0
752,24,dành,V,O,O,0
752,25,hai,M,O,O,0
752,26,ngày,N,O,O,0
752,27,tiếp,V,O,O,0
752,28,46,M,O,O,0
752,29,vụ,N,O,O,0
752,30,.,F,O,O,0
759,0,Hàn_Quốc,Np,B-LOC,B-LOC,0
759,1,(,F,O,O,0
759,2,HQ,Np,B-LOC,O,1
759,3,),F,O,O,0
759,4,rất,R,O,O,0
759,5,chú_trọng,V,O,O,0
759,6,đến,V,O,O,0
759,7,kế_hoạch,N,O,O,0
759,8,đào_tạo,V,O,O,0
759,9,nghệ_sĩ,N,O,O,0
759,10,.,F,O,O,0
762,0,Hiệu_quả,N,O,O,0
762,1,nhất,A,O,O,0
762,2,trong,A,O,O,0
762,3,việc,N,O,O,0
762,4,đào_tạo,V,O,O,0
762,5,“,F,O,O,0
762,6,nguồn,N,O,O,0
762,7,nhân_lực,N,O,O,0
762,8,”,F,O,O,0
762,9,cho,V,O,O,0
762,10,điện_ảnh,N,O,O,0
762,11,HQ,Np,B-LOC,O,1
762,12,là,V,O,O,0
762,13,Công_ty,N,B-ORG,B-ORG,0
762,14,Sidus,Np,I-ORG,I-ORG,0
762,15,HQ,Np,I-ORG,I-ORG,0
762,16,-,F,O,O,0
762,17,công_ty,N,O,O,0
762,18,quản_lý,V,O,O,0
762,19,và,C,O,O,0
762,20,sản_xuất,V,O,O,0
762,21,có,V,O,O,0
762,22,ảnh_hưởng,V,O,O,0
762,23,lớn,A,O,O,0
762,24,nhất,A,O,O,0
762,25,của,N,O,O,0
762,26,làng,N,O,O,0
762,27,giải_trí,V,O,O,0
762,28,HQ,Np,B-LOC,O,1
762,29,hiện_nay,N,O,O,0
762,30,và,C,O,O,0
762,31,là,V,O,O,0
762,32,bảo_chứng,N,O,O,0
762,33,cho,V,O,O,0
762,34,những,L,O,O,0
762,35,tên_tuổi,N,O,O,0
762,36,như,C,O,O,0
762,37,Jung,Np,B-PER,B-PER,0
762,38,Woo,Np,I-PER,I-PER,0
762,39,Seong,Np,I-PER,I-PER,0
762,40,",",F,O,O,0
762,41,Jun,Np,B-PER,B-PER,0
762,42,Ji,Np,I-PER,I-PER,0
762,43,Hyun,Np,I-PER,I-PER,0
762,44,",",F,O,O,0
762,45,Lee,Np,B-PER,B-PER,0
762,46,Mi,Np,I-PER,I-PER,0
762,47,Yeon,Np,I-PER,I-PER,0
762,48,",",F,O,O,0
762,49,Park,Np,B-PER,B-PER,0
762,50,Shin,Np,I-PER,I-PER,0
762,51,Yang,Np,I-PER,I-PER,0
762,52,...,F,O,O,0
763,0,Kế,Np,O,O,0
763,1,đến,V,O,O,0
763,2,là,V,O,O,0
763,3,các,L,O,O,0
763,4,công_ty,N,B-ORG,B-ORG,0
763,5,Yeon,Np,I-ORG,I-ORG,0
763,6,Young,Np,I-ORG,I-ORG,0
763,7,Entertainment,Np,I-ORG,I-ORG,0
763,8,",",F,O,O,0
763,9,Tube,Np,B-ORG,B-LOC,1
763,10,Entertainment,Np,I-ORG,I-LOC,1
763,11,",",F,O,O,0
763,12,Rose,Np,B-ORG,B-PER,1
763,13,Art,Np,I-ORG,I-PER,1
763,14,",",F,O,O,0
763,15,CJ,Np,B-ORG,B-ORG,0
763,16,Entertainment,Np,I-ORG,I-ORG,0
763,17,",",F,O,O,0
763,18,Dosul,Np,B-ORG,B-PER,1
763,19,Entertainment,Np,I-ORG,I-PER,1
763,20,...,F,O,O,0
766,0,Một,M,O,O,0
766,1,điều,N,O,O,0
766,2,đặc_biệt,A,O,O,0
766,3,là,V,O,O,0
766,4,nhiều,A,O,O,0
766,5,diễn_viên,N,O,O,0
766,6,ngôi_sao,N,O,O,0
766,7,của,N,O,O,0
766,8,HQ,Np,B-LOC,O,1
766,9,xuất_thân,V,O,O,0
766,10,từ,N,O,O,0
766,11,những,L,O,O,0
766,12,gia_đình,N,O,O,0
766,13,quyền_lực,N,O,O,0
766,14,và,C,O,O,0
766,15,giàu_có,A,O,O,0
766,16,như,C,O,O,0
766,17,Bae,Np,B-PER,B-PER,0
766,18,Tu,Np,I-PER,I-PER,0
766,19,Na,Np,I-PER,I-PER,0
766,20,",",F,O,O,0
766,21,con_gái,N,O,O,0
766,22,của,N,O,O,0
766,23,phó_chủ_tịch,N,O,O,0
766,24,Tập_đoàn,N,B-ORG,B-ORG,0
766,25,nông_nghiệp,N,I-ORG,I-ORG,0
766,26,Phulmwon,Np,I-ORG,I-ORG,0
766,27,",",F,O,O,0
766,28,Lee,Np,B-PER,B-PER,0
766,29,Suh,Np,I-PER,I-PER,0
766,30,Jin,Np,I-PER,I-PER,0
766,31,có,V,O,O,0
766,32,ông,N,O,O,0
766,33,nội,N,O,O,0
766,34,là,V,O,O,0
766,35,tổng_giám_đốc,N,O,O,0
766,36,Ngân_hàng,N,B-ORG,B-ORG,0
766,37,Seoul,Np,I-ORG,I-ORG,0
766,38,",",F,O,O,0
766,39,Cha,N,B-PER,B-PER,0
766,40,In,Np,I-PER,I-PER,0
766,41,Pyo,Np,I-PER,I-PER,0
766,42,có,V,O,O,0
766,43,cha,N,O,O,0
766,44,là,V,O,O,0
766,45,chủ_tịch,N,O,O,0
766,46,tập_đoàn,N,O,O,0
766,47,kinh_tế,N,O,O,0
766,48,vận_tải,V,O,O,0
766,49,biển,N,O,O,0
