#sent,#word,word,true_pos,true_ner,predict_ner,is_error
675,26,Khu,N,O,O,0
675,27,vực,N,O,O,0
675,28,Kashmir,Np,LOCATION,O,1
675,29,chia,V,O,O,0
676,0,cắt,V,O,O,0
676,1,thành,V,O,O,0
676,2,hai,M,O,O,0
676,3,phần,N,O,O,0
676,4,do,N,O,O,0
676,5,Ấn,Np,LOCATION,LOCATION,0
676,6,Độ,N,LOCATION,LOCATION,0
676,7,và,C,O,O,0
676,8,Pakistan,Np,LOCATION,O,1
676,9,quản,N,O,O,0
676,10,lý,N,O,O,0
676,11,",",F,O,O,0
676,12,nhưng,C,O,O,0
676,13,cả,T,O,O,0
676,14,hai,M,O,O,0
676,15,nước,N,O,O,0
676,16,đều,R,O,O,0
676,17,nhận,V,O,O,0
676,18,chủ,N,O,O,0
676,19,quyền,N,O,O,0
676,20,toàn,R,O,O,0
676,21,bộ,N,O,O,0
676,22,khu,N,O,O,0
676,23,vực,N,O,O,0
676,24,này,P,O,O,0
676,25,.,F,O,O,0
676,26,Bất,Np,O,O,0
676,27,chấp,V,O,O,0
676,28,thỏa,V,O,O,0
676,29,thuận,A,O,O,0
676,30,ngừng,V,O,O,0
676,31,bắn,V,O,O,0
676,32,năm,N,O,O,0
676,33,2003,M,O,DATETIME,1
676,34,",",F,O,O,0
676,35,đụng,V,O,O,0
676,36,độ,N,O,O,0
676,37,giữa,N,O,O,0
677,0,binh,N,O,O,0
677,1,sỹ,N,O,O,0
677,2,hai,M,O,O,0
677,3,bên,N,O,O,0
677,4,ở,V,O,O,0
677,5,khu,N,O,O,0
677,6,vực,N,O,O,0
677,7,biên,N,O,O,0
677,8,giới,N,O,O,0
677,9,này,P,O,O,0
677,10,vẫn,R,O,O,0
677,11,tiếp,V,O,O,0
677,12,diễn,V,O,O,0
677,13,và,C,O,O,0
677,14,hai,M,O,O,0
677,15,bên,N,O,O,0
677,16,thường,R,O,O,0
677,17,xuyên,V,O,O,0
677,18,cáo,N,O,O,0
677,19,buộc,V,O,O,0
677,20,nhau,N,O,O,0
677,21,vi,N,O,O,0
677,22,phạm,N,O,O,0
677,23,thỏa,V,O,O,0
677,24,thuận,A,O,O,0
677,25,.,F,O,O,0
677,26,Hồi,N,O,O,0
677,27,tháng,N,O,DATETIME,1
677,28,Bảy,Np,O,DATETIME,1
677,29,vừa,R,O,O,0
677,30,qua,V,O,O,0
677,31,",",F,O,O,0
677,32,phía,N,O,O,0
677,33,Pakistan,Np,LOCATION,O,1
677,34,cho,V,O,O,0
677,35,biết,V,O,O,0
677,36,bốn,M,O,O,0
677,37,binh,N,O,O,0
677,38,sỹ,N,O,O,0
677,39,nước,N,O,O,0
677,40,này,P,O,O,0
677,41,đã,R,O,O,0
677,42,thiệt,A,O,O,0
680,0,.,F,O,O,0
680,1,Vào,V,O,O,0
680,2,tháng,N,O,DATETIME,1
680,3,Năm,Np,O,DATETIME,1
680,4,vừa,R,O,O,0
680,5,qua,V,O,O,0
680,6,",",F,O,O,0
680,7,Ấn,Np,LOCATION,O,1
680,8,Độ,N,LOCATION,O,1
680,9,cáo,N,O,O,0
680,10,buộc,V,O,O,0
680,11,lực,N,O,O,0
680,12,lượng,N,O,O,0
680,13,Pakistan,Np,LOCATION,LOCATION,0
680,14,bắn,V,O,O,0
680,15,chết,V,O,O,0
680,16,hai,M,O,O,0
680,17,binh,N,O,O,0
682,0,tuần,N,O,O,0
682,1,ở,V,O,O,0
682,2,LoC,N,O,O,0
682,3,.,F,O,O,0
682,4,Quân,Np,O,ORGANIZATION,1
682,5,đội,N,O,ORGANIZATION,1
682,6,Pakistan,Np,LOCATION,ORGANIZATION,1
682,7,bác,N,O,ORGANIZATION,1
684,0,Kỳ,N,ORGANIZATION,LOCATION,1
684,1,Hải,Np,ORGANIZATION,LOCATION,1
684,2,huyện,N,LOCATION,LOCATION,0
684,3,Kỳ,N,LOCATION,LOCATION,0
684,4,Anh,N,LOCATION,LOCATION,0
684,5,tỉnh,N,LOCATION,LOCATION,0
684,6,Hà,Np,LOCATION,LOCATION,0
684,7,Tĩnh,Np,LOCATION,LOCATION,0
684,8,để,V,O,O,0
684,9,nắm,V,O,O,0
684,10,thêm,V,O,O,0
684,11,thông,V,O,O,0
684,12,tin,N,O,O,0
684,13,về,V,O,O,0
684,14,công,N,O,O,0
684,15,tác,N,O,O,0
684,16,khắc,V,O,O,0
684,17,phục,V,O,O,0
684,18,hậu,A,O,O,0
684,19,quả,N,O,O,0
684,20,mưa,V,O,O,0
684,21,bão,N,O,O,0
684,22,của,N,O,O,0
684,23,nhà,N,O,O,0
684,24,trường,N,O,O,0
684,25,.,F,O,O,0
684,26,Trò,Np,O,O,0
684,27,chuyện,N,O,O,0
684,28,cùng,A,O,O,0
684,29,chúng,R,O,O,0
684,30,tôi,V,O,O,0
684,31,",",F,O,O,0
684,32,cô,N,PERSONTYPE,PERSONTYPE,0
684,33,giáo,N,PERSONTYPE,PERSONTYPE,0
684,34,Nguyễn,Np,PERSON,PERSON,0
684,35,Thị,Np,PERSON,PERSON,0
684,36,Minh,Np,PERSON,PERSON,0
684,37,Tú,Np,PERSON,PERSON,0
684,38,Hiệu,Np,PERSONTYPE,PERSONTYPE,0
684,39,trưởng,N,PERSONTYPE,PERSONTYPE,0
684,40,nhà,N,O,O,0
684,41,trường,N,O,O,0
684,42,cho,V,O,O,0
684,43,biết,V,O,O,0
684,44,:,F,O,O,0
684,45,“,F,O,O,0
684,46,Cơn,Np,EVENT,EVENT,0
684,47,bão,N,EVENT,EVENT,0
684,48,số,N,EVENT,EVENT,0
684,49,10,M,EVENT,EVENT,0
684,50,đã,R,O,O,0
684,51,gây,V,O,O,0
684,52,thiệt,A,O,O,0
684,53,hại,A,O,O,0
684,54,lớn,A,O,O,0
684,55,",",F,O,O,0
684,56,hầu,V,O,O,0
684,57,hết,V,O,O,0
684,58,mái,N,O,O,0
684,59,ngói,N,O,O,0
684,60,của,N,O,O,0
684,61,trường,N,O,O,0
684,62,bị,V,O,O,0
684,63,gió,N,O,O,0
684,64,bão,N,O,O,0
684,65,thổi,V,O,O,0
684,66,bay,V,O,O,0
684,67,",",F,O,O,0
684,68,cây,N,O,O,0
684,69,cối,N,O,O,0
684,70,đổ,V,O,O,0
684,71,ngổn,N,O,O,0
684,72,ngang,A,O,O,0
684,73,.,F,O,O,0
684,74,Ban,N,O,O,0
684,75,giám,N,O,O,0
684,76,hiệu,N,O,O,0
684,77,đã,R,O,O,0
684,78,huy,N,O,O,0
684,79,động,N,O,O,0
684,80,toàn,R,O,O,0
684,81,bộ,N,O,O,0
684,82,giáo,N,O,O,0
684,83,viên,Nc,O,O,0
684,84,",",F,O,O,0
684,85,nhân,V,O,O,0
684,86,viên,Nc,O,O,0
684,87,nhà,N,O,O,0
684,88,trường,N,O,O,0
684,89,chia,V,O,O,0
684,90,công,N,O,O,0
684,91,việc,N,O,O,0
684,92,theo,V,O,O,0
684,93,nhóm,N,O,O,0
684,94,tham,A,O,O,0
684,95,gia,N,O,O,0
684,96,khắc,V,O,O,0
684,97,phục,V,O,O,0
684,98,hậu,A,O,O,0
684,99,quả,N,O,O,0
684,100,cơn,N,O,O,0
684,101,bão,N,O,O,0
684,102,.,F,O,O,0
684,103,Những,L,O,O,0
684,104,giáo,N,O,O,0
684,105,viên,Nc,O,O,0
684,106,khỏe,A,O,O,0
684,107,mạnh,A,O,O,0
684,108,được,V,O,O,0
684,109,bố,N,O,O,0
684,110,trí,N,O,O,0
684,111,vào,V,O,O,0
684,112,nhóm,N,O,O,0
684,113,lợp,V,O,O,0
684,114,lại,R,O,O,0
684,115,mái,N,O,O,0
684,116,nhà,N,O,O,0
684,117,",",F,O,O,0
684,118,còn,R,O,O,0
684,119,các,L,O,O,0
684,120,giáo,N,O,O,0
684,121,viên,Nc,O,O,0
684,122,khác,A,O,O,0
690,0,qua,V,O,O,0
690,1,.,F,O,O,0
690,2,Nhìn,V,O,O,0
690,3,cảnh,N,O,O,0
690,4,'bợm,N,O,O,0
690,5,nhậu,V,O,O,0
690,6,',F,O,O,0
690,7,nằm,V,O,O,0
690,8,la,V,O,O,0
690,9,liệt,A,O,O,0
690,10,trên,A,O,O,0
690,11,đường,N,O,O,0
690,12,",",F,O,O,0
690,13,ai,N,O,O,0
690,14,còn,R,O,O,0
690,15,dám,V,O,O,0
690,16,nghĩ,V,O,O,0
690,17,Nhật,Np,LOCATION,LOCATION,0
690,18,Bản,Np,LOCATION,LOCATION,0
690,19,là,V,O,O,0
690,20,quốc,N,O,O,0
690,21,gia,N,O,O,0
690,22,đáng,V,O,O,0
690,23,sống,V,O,O,0
690,24,?,F,O,O,0
690,25,.,F,O,O,0
690,26,Làm,V,O,O,0
690,27,ngày,N,O,O,0
690,28,làm,V,O,O,0
690,29,đêm,N,O,O,0
690,30,là,V,O,O,0
690,31,thế,N,O,O,0
690,32,",",F,O,O,0
690,33,nhưng,C,O,O,0
690,34,cứ,R,O,O,0
690,35,đến,V,O,O,0
690,36,chiều,N,DATETIME,O,1
690,37,thứ,N,DATETIME,QUANTITY,1
690,38,6,M,DATETIME,QUANTITY,1
690,39,là,V,O,O,0
690,40,những,L,O,O,0
690,41,``,N,O,O,0
690,42,chú,N,O,O,0
690,43,ong,N,O,O,0
693,0,khi,N,O,O,0
693,1,họ,N,O,O,0
693,2,không,R,O,O,0
693,3,thể,N,O,O,0
693,4,từ,N,O,O,0
693,5,chối,V,O,O,0
693,6,trước,A,O,O,0
693,7,cám,N,O,O,0
693,8,dỗ,V,O,O,0
693,9,của,N,O,O,0
693,10,những,L,O,O,0
693,11,buổi,N,O,O,0
693,12,tiệc,N,O,O,0
693,13,cuối,N,O,O,0
693,14,tuần,N,O,O,0
693,15,.,F,O,O,0
693,16,Anh,N,O,O,0
693,17,thích,V,O,O,0
693,18,là,V,O,O,0
693,19,anh,N,O,O,0
693,20,ngủ,V,O,O,0
693,21,thôi,V,O,O,0
693,22,nha,N,O,O,0
693,23,!,F,O,O,0
693,24,!,F,O,O,0
693,25,.,F,O,O,0
693,26,Được,Np,O,O,0
693,27,biết,V,O,O,0
693,28,",",F,O,O,0
693,29,cứ,R,O,O,0
693,30,vào,V,O,O,0
693,31,thứ,N,DATETIME,O,1
693,32,sáu,N,DATETIME,O,1
693,33,hàng,N,O,O,0
693,34,tuần,N,O,O,0
693,35,",",F,O,O,0
693,36,những,L,O,O,0
693,37,con,N,O,O,0
693,38,phố,N,O,O,0
693,39,ở,V,O,O,0
693,40,thủ,V,LOCATION,LOCATION,0
693,41,đô,N,LOCATION,LOCATION,0
693,42,Tokyo,Np,LOCATION,LOCATION,0
693,43,của,N,O,O,0
693,44,Nhật,Np,LOCATION,LOCATION,0
693,45,lại,R,O,O,0
693,46,được,V,O,O,0
693,47,lấp,V,O,O,0
693,48,kín,A,O,O,0
693,49,bởi,N,O,O,0
693,50,giới,N,O,O,0
693,51,nhân,V,O,O,0
693,52,viên,Nc,O,O,0
693,53,văn,N,O,O,0
693,54,phòng,N,O,O,0
693,55,.,F,O,O,0
693,56,Thay,Np,O,O,0
693,57,vì,E,O,O,0
693,58,về,V,O,O,0
693,59,nhà,N,O,O,0
693,60,ăn,V,O,O,0
693,61,một,M,O,O,0
693,62,bữa,N,O,O,0
697,0,của,N,O,O,0
697,1,họ,N,O,O,0
697,2,luôn,R,O,O,0
697,3,có,V,O,O,0
697,4,các,L,O,O,0
697,5,khoản,N,O,O,0
697,6,hỗ,N,O,O,0
697,7,trợ,N,O,O,0
697,8,cho,V,O,O,0
697,9,nhân,V,O,O,0
697,10,viên,Nc,O,O,0
697,11,đi,V,O,O,0
697,12,uống,V,O,O,0
697,13,rượu,N,O,O,0
697,14,.,F,O,O,0
697,15,Đang,R,O,O,0
697,16,trên,A,O,O,0
697,17,đường,N,O,O,0
697,18,về,V,O,O,0
697,19,nhà,N,O,O,0
697,20,mà,C,O,O,0
697,21,mệt,A,O,O,0
697,22,quá,R,O,O,0
697,23,mấy,L,O,O,0
697,24,men,N,O,O,0
697,25,.,F,O,O,0
697,26,Nhưng,C,O,O,0
697,27,điều,N,O,O,0
697,28,khiến,V,O,O,0
697,29,nhiều,A,O,O,0
697,30,người,N,O,O,0
697,31,ngạc,N,O,O,0
697,32,nhiên,N,O,O,0
697,33,nhất,A,O,O,0
697,34,với,N,O,O,0
697,35,văn,N,O,O,0
697,36,hóa,V,O,O,0
697,37,``,N,O,O,0
697,38,uống,V,O,O,0
697,39,vào,V,O,O,0
697,40,chiều,N,DATETIME,O,1
697,41,thứ,N,DATETIME,QUANTITY,1
697,42,6,M,DATETIME,QUANTITY,1
697,43,của,N,O,O,0
697,44,người,N,O,MISCELLANEOUS,1
697,45,Nhật,Np,O,MISCELLANEOUS,1
697,46,lại,R,O,O,0
697,47,là,V,O,O,0
697,48,hình,N,O,O,0
697,49,ảnh,N,O,O,0
697,50,bạ,N,O,O,0
697,51,đâu,R,O,O,0
697,52,ngủ,V,O,O,0
697,53,đó,N,O,O,0
697,54,của,N,O,O,0
697,55,họ,N,O,O,0
698,0,.,F,O,O,0
698,1,Một,M,QUANTITY,O,1
698,2,nhiếp,N,O,O,0
698,3,ảnh,N,O,O,0
698,4,gia,N,O,O,0
698,5,nổi,R,O,O,0
698,6,tiếng,N,O,O,0
698,7,đã,R,O,O,0
698,8,kịp,A,O,O,0
698,9,ghi,V,O,O,0
698,10,lại,R,O,O,0
698,11,những,L,O,O,0
708,0,đánh,V,O,O,0
708,1,một,M,QUANTITY,O,1
708,2,giấc,N,O,O,0
708,3,nha,N,O,O,0
708,4,.,F,O,O,0
708,5,Ngủ,V,O,O,0
708,6,nhìn,V,O,O,0
708,7,ngon,A,O,O,0
708,8,ghê,V,O,O,0
708,9,.,F,O,O,0
709,0,Nhật,Np,LOCATION,LOCATION,0
709,1,Bản,Np,LOCATION,LOCATION,0
709,2,-,F,O,O,0
709,3,bước,V,O,O,0
709,4,chân,N,O,O,0
709,5,đến,V,O,O,0
709,6,đâu,R,O,O,0
709,7,là,V,O,O,0
709,8,tiện,A,O,O,0
709,9,nghi,N,O,O,0
709,10,đến,V,O,O,0
709,11,đó,N,O,O,0
709,12,.,F,O,O,0
709,13,Thủy,Np,PERSON,PERSON,0
709,14,Nguyễn,Np,PERSON,PERSON,0
709,15,.,F,O,O,0
709,16,Cảo,Np,O,O,0
709,17,thơm,A,O,O,0
709,18,lần,N,O,O,0
709,19,giở,V,O,O,0
709,20,:,F,O,O,0
709,21,Ariosto,Np,PERSON,O,1
709,22,nghĩ,V,O,O,0
709,23,gì,N,O,O,0
709,24,?,F,O,O,0
709,25,.,F,O,O,0
710,0,Ariosto,Np,PERSON,PERSON,0
710,1,Ludovico,Np,PERSON,PERSON,0
710,2,(,F,O,O,0
710,3,A-ri-ô-xtô,N,PERSON,O,1
710,4,1474,M,DATETIME,QUANTITY,1
710,5,1533,M,DATETIME,QUANTITY,1
710,6,là,V,O,O,0
710,7,nhà,N,O,O,0
710,8,thơ,N,O,O,0
710,9,Ý,Np,LOCATION,O,1
710,10,thời,N,O,O,0
710,11,Văn,Np,O,O,0
710,12,nghệ,N,O,O,0
710,13,phục,V,O,O,0
710,14,hưng,N,O,O,0
710,15,.,F,O,O,0
710,16,Ông,N,O,O,0
710,17,là,V,O,O,0
710,18,con,N,O,O,0
710,19,một,M,QUANTITY,O,1
710,20,viên,Nc,O,O,0
710,21,chức,N,O,O,0
710,22,có,V,O,O,0
710,23,mười,N,QUANTITY,O,1
710,24,con,N,O,O,0
710,25,.,F,O,O,0
710,26,Ông,N,O,O,0
710,27,học,V,O,O,0
710,28,luật,N,O,O,0
710,29,rồi,R,O,O,0
710,30,quay,V,O,O,0
710,31,sang,V,O,O,0
710,32,nghiên,N,O,O,0
710,33,cứu,V,O,O,0
710,34,văn,N,O,O,0
710,35,học,V,O,O,0
710,36,cổ,A,O,O,0
710,37,La,Np,LOCATION,LOCATION,0
710,38,Mã,Np,LOCATION,LOCATION,0
710,39,và,C,O,O,0
710,40,tập,V,O,O,0
710,41,viết,V,O,O,0
710,42,thơ,N,O,O,0
710,43,la-tinh,N,MISCELLANEOUS,O,1
710,44,Cha,N,O,O,0
710,45,mất,V,O,O,0
710,46,năm,N,O,O,0
710,47,ông,N,O,O,0
710,48,26,M,QUANTITY,QUANTITY,0
710,49,tuổi,N,QUANTITY,QUANTITY,0
710,50,Ông,N,O,O,0
710,51,phải,V,O,O,0
710,52,đi,V,O,O,0
710,53,làm,V,O,O,0
710,54,thư,N,O,O,0
710,55,ký,V,O,O,0
710,56,cho,V,O,O,0
710,57,những,L,O,O,0
710,58,vị,N,O,O,0
710,59,quyền,N,O,O,0
710,60,quý,A,O,O,0
710,61,.,F,O,O,0
710,62,Nhờ,V,O,O,0
710,63,danh,N,O,O,0
710,64,vọng,V,O,O,0
710,65,văn,N,O,O,0
710,66,chương,N,O,O,0
710,67,",",F,O,O,0
710,68,vị,N,O,O,0
710,69,trí,N,O,O,0
710,70,xã,N,O,O,0
710,71,hội,N,O,O,0
710,72,của,N,O,O,0
710,73,ông,N,O,O,0
710,74,được,V,O,O,0
710,75,nâng,V,O,O,0
710,76,cao,A,O,O,0
710,77,",",F,O,O,0
710,78,ông,N,O,O,0
710,79,làm,V,O,O,0
710,80,sứ,N,O,O,0
710,81,giả,A,O,O,0
710,82,và,C,O,O,0
710,83,sĩ,V,O,O,0
710,84,quan,N,O,O,0
710,85,cho,V,O,O,0
710,86,nhà,N,O,O,0
710,87,công,N,O,O,0
710,88,tước,V,O,O,0
710,89,d,N,PERSON,O,1
710,90,’,F,PERSON,O,1
710,91,Este,Np,PERSON,PERSON,0
710,92,(,F,O,O,0
710,93,Đe-xtơ,N,PERSON,O,1
710,94,.,F,O,O,0
710,95,Ông,N,O,O,0
710,96,làm,V,O,O,0
710,97,tỉnh,N,O,O,0
710,98,trưởng,N,O,O,0
710,99,",",F,O,O,0
710,100,cuối,N,O,O,0
710,101,đời,N,O,O,0
710,102,sống,V,O,O,0
710,103,ẩn,V,O,O,0
710,104,dật,N,O,O,0
710,105,ở,V,O,O,0
710,106,Ferrara,Np,LOCATION,LOCATION,0
710,107,(,F,O,O,0
710,108,Phe-ra-ra,N,LOCATION,O,1
710,109,.,F,O,O,0
710,110,Tác,Np,O,O,0
710,111,phẩm,N,O,O,0
710,112,lớn,A,O,O,0
710,113,nhất,A,O,O,0
710,114,của,N,O,O,0
710,115,ông,N,O,O,0
710,116,dài,A,O,O,0
710,117,5,M,QUANTITY,QUANTITY,0
710,118,vạn,N,QUANTITY,QUANTITY,0
710,119,câu,N,O,O,0
710,120,thơ,N,O,O,0
710,121,",",F,O,O,0
710,122,viết,V,O,O,0
710,123,đi,V,O,O,0
710,124,sửa,V,O,O,0
710,125,lại,R,O,O,0
710,126,mất,V,O,O,0
710,127,26,M,DATETIME,DATETIME,0
710,128,năm,N,DATETIME,DATETIME,0
710,129,là,V,O,O,0
710,130,Chàng,Np,PRODUCT,O,1
710,131,Rô-lăng,N,PRODUCT,O,1
710,132,cuồng,A,PRODUCT,O,1
710,133,nộ,N,PRODUCT,O,1
710,134,(,F,O,O,0
710,135,Orlando,Np,PRODUCT,O,1
710,136,furioso,N,PRODUCT,O,1
710,137,1516-1532,M,DATETIME,DATETIME,0
710,138,:,F,O,O,0
710,139,Hoàng,Np,PERSON,O,1
710,140,đế,N,PERSON,O,1
710,141,Charlemagne,Np,PERSON,O,1
710,142,(,F,O,O,0
710,143,Sar,Np,PERSON,O,1
710,144,’,F,PERSON,O,1
710,145,-lơ-ma-nhơ,N,PERSON,O,1
710,146,đánh,V,O,O,0
710,147,quân,N,O,O,0
710,148,Hồi,N,O,ORGANIZATION,1
710,149,giáo,N,O,ORGANIZATION,1
710,150,",",F,O,O,0
710,151,hiệp,N,O,O,0
710,152,sĩ,V,O,O,0
710,153,dũng,N,O,O,0
710,154,cảm,V,O,O,0
710,155,nhất,A,O,O,0
710,156,của,N,O,O,0
710,157,Người,N,O,O,0
710,158,là,V,O,O,0
710,159,Rô-lăng,N,PERSON,O,1
710,160,tức,V,O,O,0
710,161,là,V,O,O,0
710,162,Or,Np,PERSON,O,1
710,163,’,F,PERSON,O,1
710,164,-lan-đô,N,PERSON,O,1
710,165,phát,V,O,O,0
710,166,điên,A,O,O,0
710,167,vì,E,O,O,0
710,168,thất,N,O,O,0
710,169,tình,N,O,O,0
710,170,và,C,O,O,0
710,171,sau,A,O,O,0
710,172,được,V,O,O,0
710,173,chữa,V,O,O,0
710,174,khỏi,V,O,O,0
710,175,;,F,O,O,0
710,176,quân,N,O,O,0
710,177,Hồi,N,O,ORGANIZATION,1
710,178,giáo,N,O,ORGANIZATION,1
710,179,phải,V,O,O,0
710,180,rút,V,O,O,0
710,181,.,F,O,O,0
710,182,Thiên,Np,O,O,0
710,183,hùng,A,O,O,0
710,184,ca,N,O,O,0
710,185,này,P,O,O,0
710,186,pha,V,O,O,0
710,187,lẫn,R,O,O,0
710,188,hai,M,QUANTITY,QUANTITY,0
710,189,thể,N,O,O,0
710,190,loại,N,O,O,0
710,191,thời,N,O,O,0
710,192,Trung,Np,O,O,0
710,193,cổ,A,O,O,0
710,194,:,F,O,O,0
710,195,anh,N,O,O,0
710,196,hùng,A,O,O,0
710,197,ca,N,O,O,0
710,198,",",F,O,O,0
710,199,hiệp,N,O,O,0
710,200,sĩ,V,O,O,0
710,201,và,C,O,O,0
710,202,cung,N,O,O,0
710,203,đình,N,O,O,0
710,204,",",F,O,O,0
710,205,nhưng,C,O,O,0
710,206,ông,N,O,O,0
710,207,đã,R,O,O,0
710,208,đưa,V,O,O,0
710,209,những,L,O,O,0
710,210,nét,N,O,O,0
710,211,mới,R,O,O,0
710,212,của,N,O,O,0
710,213,thời,N,O,O,0
710,214,Phục,Np,O,O,0
710,215,hưng,N,O,O,0
710,216,vào,V,O,O,0
710,217,sáng,N,O,O,0
710,218,tác,N,O,O,0
710,219,.,F,O,O,0
710,220,Với,Np,O,O,0
710,221,một,M,QUANTITY,O,1
710,222,nụ,N,O,O,0
710,223,cười,V,O,O,0
710,224,châm,V,O,O,0
710,225,biếm,N,O,O,0
710,226,",",F,O,O,0
710,227,ông,N,O,O,0
710,228,kể,V,O,O,0
710,229,chuyện,N,O,O,0
710,230,một,M,O,O,0
710,231,cách,N,O,O,0
710,232,duyên,N,O,O,0
710,233,dáng,N,O,O,0
710,234,",",F,O,O,0
710,235,tả,V,O,O,0
710,236,những,L,O,O,0
710,237,chiến,V,O,O,0
710,238,công,N,O,O,0
710,239,vĩ,N,O,O,0
710,240,đại,A,O,O,0
710,241,",",F,O,O,0
710,242,cả,T,O,O,0
710,243,những,L,O,O,0
710,244,cái,N,O,O,0
710,245,yếu,A,O,O,0
710,246,đuối,A,O,O,0
710,247,bình,N,O,O,0
710,248,thường,R,O,O,0
710,249,của,N,O,O,0
710,250,nhân,V,O,O,0
710,251,vật,N,O,O,0
710,252,với,N,O,O,0
710,253,những,L,O,O,0
710,254,nhận,V,O,O,0
710,255,xét,V,O,O,0
710,256,tâm,N,O,O,0
710,257,lý,N,O,O,0
710,258,rất,R,O,O,0
710,259,thực,A,O,O,0
710,260,.,F,O,O,0
710,261,Tác,Np,O,O,0
710,262,phẩm,N,O,O,0
710,263,này,P,O,O,0
710,264,rất,R,O,O,0
710,265,được,V,O,O,0
710,266,phổ,N,O,O,0
710,267,biến,V,O,O,0
710,268,và,C,O,O,0
710,269,được,V,O,O,0
710,270,bắt,V,O,O,0
710,271,chước,N,O,O,0
710,272,ở,V,O,O,0
710,273,châu,N,LOCATION,LOCATION,0
710,274,Âu,Np,LOCATION,LOCATION,0
710,275,riêng,A,O,O,0
710,276,trong,A,O,O,0
710,277,thế,N,DATETIME,O,1
710,278,kỷ,N,DATETIME,O,1
710,279,16,M,DATETIME,O,1
710,280,bản,N,O,O,0
710,281,tiếng,N,MISCELLANEOUS,MISCELLANEOUS,0
710,282,Ý,Np,MISCELLANEOUS,MISCELLANEOUS,0
710,283,được,V,O,O,0
710,284,in,V,O,O,0
710,285,trên,A,O,O,0
710,286,150,M,QUANTITY,QUANTITY,0
710,287,lần,N,O,O,0
710,288,.,F,O,O,0
710,289,Roland,Np,PERSON,O,1
710,290,cũng,R,O,O,0
710,291,là,V,O,O,0
710,292,nhân,V,O,O,0
710,293,vật,N,O,O,0
710,294,chính,A,O,O,0
710,295,trong,A,O,O,0
710,296,một,M,QUANTITY,O,1
710,297,anh,N,O,O,0
710,298,hùng,A,O,O,0
710,299,ca,N,O,O,0
710,300,Pháp,Np,LOCATION,LOCATION,0
710,301,(,F,O,O,0
710,302,Chanson,Np,PRODUCT,O,1
710,303,de,N,PRODUCT,O,1
710,304,geste,N,PRODUCT,O,1
710,305,-,F,O,O,0
710,306,thời,N,O,O,0
710,307,Trung,Np,O,O,0
710,308,cổ,A,O,O,0
710,309,),F,O,O,0
710,310,tên,N,O,O,0
710,311,là,V,O,O,0
710,312,Bài,Np,PRODUCT,O,1
710,313,ca,N,PRODUCT,O,1
710,314,Roland,Np,PRODUCT,O,1
710,315,(,F,O,O,0
710,316,Chanson,Np,PRODUCT,PERSON,1
710,317,de,N,PRODUCT,PERSON,1
710,318,Roland,Np,PRODUCT,PERSON,1
710,319,.,F,O,O,0
710,320,Sau,Np,O,O,0
710,321,khi,N,O,O,0
710,322,thắng,V,O,O,0
710,323,quân,N,O,O,0
710,324,Hồi,N,O,ORGANIZATION,1
710,325,giáo,N,O,ORGANIZATION,1
710,326,",",F,O,O,0
710,327,đội,N,O,O,0
710,328,quân,N,O,O,0
710,329,của,N,O,O,0
710,330,Charlemagne,Np,PERSON,PERSON,0
710,331,rút,V,O,O,0
710,332,khỏi,V,O,O,0
710,333,Tây,Np,LOCATION,LOCATION,0
710,334,Ban,N,LOCATION,LOCATION,0
710,335,Nha,Np,LOCATION,LOCATION,0
710,336,Phải,V,O,O,0
710,337,vượt,V,O,O,0
710,338,qua,V,O,O,0
710,339,dãy,N,O,LOCATION,1
710,340,núi,N,O,LOCATION,1
710,341,Pyréné,Np,LOCATION,LOCATION,0
710,342,Roland,Np,PERSON,LOCATION,1
710,343,đi,V,O,O,0
710,344,hậu,A,O,O,0
710,345,quân,N,O,O,0
710,346,",",F,O,O,0
710,347,bị,V,O,O,0
710,348,phản,V,O,O,0
710,349,bội,N,O,O,0
710,350,.,F,O,O,0
710,351,Chàng,Np,O,O,0
710,352,chiến,V,O,O,0
710,353,đấu,V,O,O,0
710,354,dũng,N,O,O,0
710,355,cảm,V,O,O,0
710,356,ở,V,O,O,0
710,357,một,M,O,O,0
710,358,cái,N,O,O,0
710,359,đèo,N,O,O,0
710,360,.,F,O,O,0
710,361,Mãi,R,O,O,0
710,362,đến,V,O,O,0
710,363,khi,N,O,O,0
710,364,thắng,V,O,O,0
710,365,địch,N,O,O,0
710,366,",",F,O,O,0
710,367,chàng,N,O,O,0
710,368,mới,R,O,O,0
710,369,chịu,V,O,O,0
710,370,thổi,V,O,O,0
710,371,tù,N,O,O,0
710,372,và,C,O,O,0
710,373,để,V,O,O,0
710,374,gọi,V,O,O,0
710,375,tiền,N,O,O,0
710,376,quân,N,O,O,0
710,377,về,V,O,O,0
710,378,cứu,V,O,O,0
710,379,.,F,O,O,0
710,380,Chàng,Np,O,O,0
710,381,đứt,V,O,O,0
710,382,mạch,N,O,O,0
710,383,máu,N,O,O,0
710,384,thái,V,O,O,0
710,385,dương,N,O,O,0
710,386,do,N,O,O,0
710,387,thổi,V,O,O,0
712,0,ông,N,O,O,0
712,1,phải,V,O,O,0
712,2,kể,V,O,O,0
712,3,đến,V,O,O,0
712,4,thơ,N,O,O,0
712,5,trữ,V,O,O,0
712,6,tình,N,O,O,0
712,7,bằng,A,O,O,0
