,tokens,true_tags,pred_tags
150,"['Cẩn', 'thận', ',', 'tỉ', 'mỉ', 'trong', 'thực', 'hiện', 'các', 'bước', ',', 'các', 'khâu', ',', 'ở', 'tất', 'cả', 'các', 'vị', 'trí', 'trên', 'tàu', 'trong', 'quá', 'trình', 'thực', 'hiện', 'ngày', 'kỹ', 'thuật', ',', 'các', 'chiến', 'sĩ', 'tàu', 'CSB', '4006', ',', 'Hải', 'đội', '101', ',', 'Vùng', 'Cảnh', 'sát', 'biển', '1', 'đã', 'góp', 'phần', 'bảo', 'đảm', 'cho', 'con', 'tàu', 'có', 'hệ', 'số', 'kỹ', 'thuật', 'cao', 'nhất', ',', 'sẵn', 'sàng', 'thực', 'hiện', 'các', 'nhiệm', 'vụ', 'được', 'giao', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'ORG', 'ORG', 'ORG', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
151,"['Theo', 'tính', 'toán', ',', 'nếu', 'xây', 'kim', 'tự', 'tháp', 'Giza', 'ở', 'thời', 'điểm', 'hiện', 'tại', ',', 'chi', 'phí', 'sẽ', 'là', '650', 'triệu', 'bảng', 'Anh', '(', 'khoảng', '19.000', 'tỉ', 'đồng', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
152,"['Với', 'chiều', 'cao', '146', 'mét', ',', 'đây', 'là', 'kim', 'tự', 'tháp', 'lớn', 'nhất', 'và', 'cho', 'tới', 'thời', 'Trung', 'Cổ', ',', 'đây', 'vẫn', 'là', 'công', 'trình', 'nhân', 'tạo', 'lớn', 'nhất', 'trên', 'Trái', 'đất', '.', 'Các', 'nhà', 'khảo', 'cổ', 'mới', 'đây', 'phát', 'hiện', 'ra', 'một', 'mảnh', 'giấy', 'papyrus', 'cổ', ',', 'một', 'chiếc', 'thuyền', 'gỗ', 'và', 'một', 'hệ', 'thống', 'thủy', 'lợi', 'tài', 'tình', 'giúp', 'hé', 'lộ', 'bí', 'ẩn', 'về', 'quá', 'trình', 'xây', 'dựng', 'Giza', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O']"
153,"['Mark', 'nói', ':', '“', 'Chúng', 'tôi', 'đã', 'vẽ', 'lại', 'được', 'sơ', 'đồ', 'kênh', 'đào', 'và', 'đây', 'chính', 'là', 'hệ', 'thống', 'quan', 'trọng', 'nhất', 'giúp', 'đưa', 'đá', 'tới', 'chân', 'cao', 'nguyên', 'Giza', '”', '.', 'Theo', 'tính', 'toán', ',', 'nếu', 'xây', 'kim', 'tự', 'tháp', 'Giza', 'ở', 'thời', 'điểm', 'hiện', 'tại', ',', 'chi', 'phí', 'sẽ', 'khoảng', '650', 'triệu', 'bảng', 'Anh', '(', 'khoảng', '19.000', 'tỉ', 'đồng', ')', '.']","['PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
154,"['Theo', 'Giáo', 'sư', 'tâm', 'lý', 'học', 'Jean', 'Twenge', 'thuộc', 'Đại', 'học', 'bang', 'San', 'Diego', '(', 'Mỹ', ')', ',', 'các', 'bạn', 'trẻ', 'ra', 'đời', 'trong', 'giai', 'đoạn', '1995', '-', '2005', 'tại', 'nhiều', 'nước', 'có', 'xu', 'hướng', 'sử', 'dụng', 'điện', 'thoại', 'thông', 'minh', '(', 'smartphone', ')', 'để', '“', 'sống', 'ảo', '”', 'trên', 'mạng', 'xã', 'hội', 'hơn', 'là', 'ra', 'ngoài', 'gặp', 'gỡ', 'người', 'thật', 'việc', 'thật', '.', 'Bà', 'Twenge', 'gọi', 'đây', 'là', 'thế', 'hệ', 'i', '-', 'Generation', '(', 'iGen', ',', 'hay', 'thế', 'hệ', 'internet', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'ORG', 'ORG', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
155,"['Đã', 'có', 'vô', 'vàn', 'các', 'tiểu', 'thuyết', 'khoa', 'học', 'viễn', 'tưởng', 'lấy', 'đề', 'tài', 'về', 'không', 'gian', 'vũ', 'trụ', 'tiểu', 'biểu', 'như', 'bom', 'tấn', 'Star', 'Trek', '.', 'Giờ', 'đây', 'với', 'sự', 'phát', 'triển', 'của', 'khoa', 'học', 'công', 'nghệ', ',', 'việc', 'du', 'lịch', 'vũ', 'trụ', 'sẽ', 'không', 'còn', 'là', 'giấc', 'mộng', 'viển', 'vông', 'của', 'con', 'người', 'nữa', '.', 'Hơn', '50', 'năm', 'trước', ',', 'con', 'người', 'lần', 'đầu', 'đặt', 'bước', 'chân', 'lên', 'mặt', 'trăng', '.', 'Sứ', 'mệnh', 'chuyến', 'tàu', 'Appolo', 'những', 'năm', '60', ',', '70', 'đã', 'chứng', 'minh', 'du', 'lịch', 'mặt', 'trăng', 'tuy', 'khó', 'khăn', 'nhưng', 'hòan', 'toàn', 'là', 'điều', 'có', 'thể', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
156,"['Chỉ', 'tính', 'riêng', 'Mặt', 'Trăng', 'có', 'hàng', 'loạt', 'kim', 'loại', 'quý', ',', 'đồng', 'vị', 'hiếm', 'và', 'những', 'vật', 'chất', 'tự', 'nhiên', 'khác', 'không', 'tồn', 'tại', 'trên', 'Trái', 'đất', '.', 'Tất', 'cả', 'chúng', 'biến', 'Chị', 'Hằng', 'trở', 'thành', 'một', 'mỏ', 'vàng', 'thật', 'sự', 'đối', 'với', 'nhân', 'loại', '.', 'Thuộc', 'địa', 'hóa', 'không', 'gian', 'là', 'động', 'lực', 'đằng', 'sau', 'hàng', 'loạt', 'các', 'tiến', 'bộ', 'công', 'nghệ', 'và', 'thậm', 'chí', 'có', 'thể', 'giải', 'quyết', 'một', 'số', 'thiếu', 'hụt', 'nguyên', 'liệu', 'mà', 'nền', 'văn', 'minh', 'con', 'người', 'đang', 'phải', 'đối', 'mặt', 'trên', 'trái', 'đất', 'trong', 'những', 'thập', 'kỷ', 'tới', '.']","['O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
157,"['Công', 'cuộc', 'nghiên', 'cứu', 'về', 'hiệu', 'quả', 'của', 'việc', 'đông', 'lạnh', 'nhanh', 'được', 'dựa', 'trên', 'kinh', 'nghiệm', 'cá', 'nhân', 'của', 'Clarence', 'Birdseye', ',', 'người', 'được', 'coi', 'là', 'nhà', 'sáng', 'lập', 'nên', 'ngành', 'công', 'nghiệp', 'thực', 'phẩm', 'đông', 'lạnh', 'hiện', 'đại', 'của', 'Mỹ', '.', 'Birdseye', 'đã', 'khám', 'phá', 'được', 'kinh', 'nghiệm', 'khi', 'làm', 'việc', 'ở', 'vùng', 'giá', 'lạnh', 'Labrador', 'miền', 'Bắc', 'Cực', 'và', 'được', 'người', 'Inuit', '(', 'Eskimo', ')', 'truyền', 'cho', 'nghề', 'đánh', 'cá', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
158,"['Vẫn', 'đang', 'duy', 'trì', 'một', 'vị', 'trí', 'trong', 'nhóm', '3', 'đội', 'dẫn', 'đầu', 'sau', 'vòng', '5', 'Ngoại', 'hạng', 'Anh', 'thế', 'nhưng', 'trận', 'hòa', '0', '-', '0', 'với', 'Arsenal', 'mới', 'đây', 'đã', 'khiến', 'khoảng', 'cách', 'giữa', 'ĐKVĐ', 'Chelsea', 'với', 'hai', 'đội', 'đầu', 'bảng', 'là', 'Man', 'Utd', 'và', 'Man', 'City', 'bị', 'nới', 'rộng', 'lên', 'thành', '3', 'điểm', '.', 'Chính', 'vì', 'thế', ',', 'thầy', 'trò', 'Antonio', 'Conte', 'rất', 'khát', 'khao', 'giành', 'chiến', 'thắng', 'ở', 'chuyến', 'làm', 'khách', 'sắp', 'tới', 'đến', 'sân', 'bet365', 'của', 'Stoke', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'ORG', 'O']"
159,"['Dù', 'vậy', ',', 'đây', 'không', 'phải', 'nhiệm', 'vụ', 'dễ', 'dàng', 'cho', 'The', 'Blues', 'bởi', 'Stoke', 'nổi', 'tiếng', 'là', '“', 'vật', 'ngáng', 'đường', '”', 'cực', 'kỳ', 'khó', 'chịu', 'đối', 'với', 'các', 'ông', 'lớn', 'tại', 'giải', '.', 'Chẳng', 'nói', 'đâu', 'xa', ',', 'Stoke', 'vừa', 'khiến', 'M.', 'U', 'phải', '“', 'toát', 'mồ', 'hôi', '”', 'mới', 'rời', 'khỏi', 'bet365', 'với', 'chỉ', '1', 'điểm', 'sau', 'trận', 'hòa', '2', '-', '2', '.', 'Đó', 'là', 'trận', 'đấu', 'chứng', 'kiến', 'màn', 'tỏa', 'sáng', 'rực', 'rỡ', 'của', 'tiền', 'đạo', 'Choupo', '-', 'Moting', 'bên', 'phía', 'chủ', 'nhà', '.', 'Chân', 'sút', 'người', 'Cameroon', '2', 'lần', 'sút', 'tung', 'lưới', 'thủ', 'thành', 'David', 'de', 'Gea', ',', 'qua', 'đó', 'chấm', 'dứt', 'mạch', '3', 'trận', 'giữ', 'sạch', 'lưới', 'của', '""', 'Quỷ', 'đỏ', '""', 'từ', 'đầu', 'mùa', '.', 'Trước', 'đó', ',', 'tại', 'vòng', '2', ',', 'Stoke', 'tạo', 'nên', 'cơn', 'địa', 'chấn', 'khi', 'hạ', 'gục', 'Arsenal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O']"
160,"['Cầu', 'thủ', 'mang', 'hai', 'quốc', 'tịch', 'Bờ', 'Biển', 'Ngà', '-', 'Italia', 'lúc', 'này', 'đang', 'là', 'mục', 'tiêu', 'theo', 'đuổi', 'của', 'những', 'đội', 'bóng', 'lớn', 'tại', 'Ngoại', 'hạng', 'Anh', 'như', 'Arsenal', ',', 'Chelsea', 'và', 'Manchester', 'City', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'ORG', 'O', 'ORG', 'O', 'ORG', 'ORG', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'ORG', 'O', 'ORG', 'O', 'ORG', 'O', 'O']"
161,"['AFF', 'Cup', '2018', 'thay', 'đổi', 'thể', 'thức', ',', 'ĐT', 'Việt', 'Nam', 'đá', '2', 'trận', 'sân', 'khách', 'ở', 'vòng', 'bảng']","['ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
162,"['SLNA', ':', 'TM', 'Nguyên', 'Mạnh', ',', 'Ngọc', 'Hải', ',', 'Văn', 'Khánh', ',', 'Mạnh', 'Hùng', ',', 'Xuân', 'Mạnh', ',', 'Văn', 'Vinh', ',', 'Ngọc', 'Toàn', ',', 'Phi', 'Sơn', ',', 'Thế', 'Cường', ',', 'Olaha', ',', 'Danko', '.']","['O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'O', 'PER', 'O']","['ORG', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'PER', 'O', 'PER', 'O']"
163,"['Nguyễn', 'Trãi', 'là', 'đội', 'bóng', 'phong', 'trào', 'mà', 'Hồng', 'Việt', 'và', 'những', 'người', 'bạn', 'từ', 'thời', 'học', 'cấp', '2', 'thành', 'lập', ',', 'duy', 'trì', 'đến', 'tận', 'bây', 'giờ', '.', 'Gần', '20', 'năm', 'hoạt', 'động', 'liên', 'tục', ',', 'đây', 'là', 'đội', 'bóng', 'có', '“', 'số', 'má', '”', 'trong', 'giới', 'phong', 'trào', 'ở', 'Hà', 'Nội', 'và', 'khi', 'tham', 'dự', 'giải', 'hạng', 'Nhất', '–', 'Cúp', 'Bia', 'Saigon', 'Special', '2017', 'mùa', 'thứ', '2', ',', 'họ', 'đặt', 'mục', 'tiêu', 'lên', 'hạng', '.']","['PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PER', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
164,"['Phương', 'Anh', '0', '-', '1', 'Du', 'Lịch']","['ORG', 'ORG', 'O', 'O', 'O', 'ORG', 'ORG']","['PER', 'PER', 'O', 'O', 'O', 'LOC', 'ORG']"
165,"['Tuấn', 'Sơn', '4', '-', '3', 'Tùng', 'Ân', 'Hoa', 'Lư']","['ORG', 'ORG', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG']","['PER', 'PER', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG']"
166,"['BIDV', 'Quang', 'Trung', '2', '-', '5', 'Nguyễn', 'Trãi']","['ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'ORG', 'ORG']","['ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'LOC', 'ORG']"
